,ds,y
145079,2018-07-01,446
138116,2018-07-02,450
128876,2018-07-03,450
103596,2018-07-04,451
99864,2018-07-05,451
128601,2018-07-06,450
22259,2018-07-07,450
102985,2018-07-08,451
129732,2018-07-09,449
80049,2018-07-10,449
127169,2018-07-11,449
152452,2018-07-12,447
100675,2018-07-13,447
153066,2018-07-14,447
163875,2018-07-15,448
108716,2018-07-16,448
80058,2018-07-17,448
102234,2018-07-18,443
152932,2018-07-19,443
146072,2018-07-20,443
153185,2018-07-21,443
126684,2018-07-22,443
109507,2018-07-23,443
152405,2018-07-24,444
152486,2018-07-25,446
153184,2018-07-26,447
79145,2018-07-27,447
138730,2018-07-28,446
129112,2018-07-29,447
152604,2018-07-30,447
144425,2018-07-31,447
129302,2018-08-01,446
152515,2018-08-02,447
152562,2018-08-03,450
163864,2018-08-04,452
106368,2018-08-05,452
129419,2018-08-06,452
129070,2018-08-07,454
109531,2018-08-08,455
104942,2018-08-09,458
129218,2018-08-10,458
129549,2018-08-11,459
163900,2018-08-12,459
139448,2018-08-13,460
152591,2018-08-14,460
129096,2018-08-15,460
152717,2018-08-16,461
109549,2018-08-17,461
152588,2018-08-18,461
152691,2018-08-19,462
152781,2018-08-20,462
79261,2018-08-21,462
109536,2018-08-22,462
129474,2018-08-23,462
146198,2018-08-24,462
152666,2018-08-25,462
152664,2018-08-26,462
153510,2018-08-27,462
129502,2018-08-28,462
36236,2018-08-29,462
129193,2018-08-30,462
129556,2018-08-31,463
129809,2018-09-01,463
84790,2018-09-02,463
146410,2018-09-03,463
129453,2018-09-04,463
133562,2018-09-05,463
129378,2018-09-06,463
130172,2018-09-07,463
113033,2018-09-08,463
84717,2018-09-09,463
113075,2018-09-10,463
105708,2018-09-11,465
22758,2018-09-12,460
129591,2018-09-13,461
138402,2018-09-14,469
156646,2018-09-15,478
152641,2018-09-16,478
146671,2018-09-17,478
133622,2018-09-18,489
138272,2018-09-19,502
138422,2018-09-20,502
138279,2018-09-21,503
96414,2018-09-22,504
112356,2018-09-23,504
112073,2018-09-24,504
113391,2018-09-25,504
129716,2018-09-26,504
146591,2018-09-27,504
106818,2018-09-28,504
129834,2018-09-29,504
74604,2018-09-30,504
130238,2018-10-01,504
129951,2018-10-02,506
112260,2018-10-03,506
112519,2018-10-04,506
156717,2018-10-05,506
112568,2018-10-06,506
146303,2018-10-07,507
130003,2018-10-08,507
146228,2018-10-09,511
146322,2018-10-10,513
130239,2018-10-11,513
112597,2018-10-12,513
69890,2018-10-13,516
153011,2018-10-14,516
113378,2018-10-15,516
152941,2018-10-16,516
138439,2018-10-17,517
130399,2018-10-18,520
156607,2018-10-19,520
138652,2018-10-20,521
130490,2018-10-21,521
130388,2018-10-22,522
69940,2018-10-23,522
112750,2018-10-24,522
126258,2018-10-25,522
