,Start Date,counts
1065,2018-09-04,9073
1066,2018-09-05,9137
1067,2018-09-06,9233
270,2018-09-06,9232
1068,2018-09-07,9282
1069,2018-09-08,9301
271,2018-09-09,9279
1070,2018-09-09,9299
1071,2018-09-10,9416
272,2018-09-11,9103
1072,2018-09-11,9177
1073,2018-09-12,9218
1074,2018-09-13,9297
1075,2018-09-14,9322
1076,2018-09-15,9332
1077,2018-09-16,9343
1078,2018-09-17,9442
273,2018-09-17,9438
1079,2018-09-18,9575
274,2018-09-18,9551
275,2018-09-19,9526
1080,2018-09-19,9566
1081,2018-09-20,9653
1082,2018-09-21,9676
1083,2018-09-22,9681
1084,2018-09-23,9704
1085,2018-09-24,9777
1086,2018-09-25,9887
1087,2018-09-26,9974
276,2018-09-26,9972
1088,2018-09-27,10003
277,2018-09-27,10001
1089,2018-09-28,10022
1090,2018-09-29,10030
1091,2018-09-30,10031
1092,2018-10-01,10113
278,2018-10-01,10112
279,2018-10-02,10092
1093,2018-10-02,10142
1094,2018-10-03,10169
280,2018-10-03,10168
1095,2018-10-04,10240
281,2018-10-04,10228
1096,2018-10-05,10263
1097,2018-10-06,10265
1098,2018-10-07,10270
1099,2018-10-08,10430
282,2018-10-08,10428
283,2018-10-09,10418
1100,2018-10-09,10566
1101,2018-10-10,10676
284,2018-10-10,10671
1102,2018-10-11,10711
285,2018-10-11,10710
1103,2018-10-12,10739
1104,2018-10-13,10746
286,2018-10-14,10745
1105,2018-10-14,10756
1106,2018-10-15,10827
287,2018-10-15,10826
1107,2018-10-16,10901
288,2018-10-16,10897
1108,2018-10-17,10963
1109,2018-10-18,11011
289,2018-10-19,11010
1110,2018-10-19,11049
1111,2018-10-20,11057
1112,2018-10-21,11062
290,2018-10-21,11061
1113,2018-10-22,11122
1114,2018-10-23,11191
1115,2018-10-24,11255
1116,2018-10-25,11306
291,2018-10-25,11285
1117,2018-10-26,11324
1118,2018-10-27,11344
1119,2018-10-28,11353
292,2018-10-28,11349
1120,2018-10-29,11488
293,2018-10-29,11487
1121,2018-10-30,11547
294,2018-10-30,11542
295,2018-10-31,11540
1122,2018-10-31,11577
296,2018-11-01,11576
1123,2018-11-01,11607
1124,2018-11-02,11631
1125,2018-11-03,11636
1126,2018-11-04,11641
297,2018-11-04,11636
1127,2018-11-05,11780
298,2018-11-05,11779
299,2018-11-06,11778
1128,2018-11-06,11863
1129,2018-11-07,11891
300,2018-11-07,11886
1130,2018-11-08,11911
301,2018-11-08,11910
1131,2018-11-09,11946
1132,2018-11-10,11954
1133,2018-11-11,11960
1134,2018-11-12,12052
302,2018-11-12,12038
1135,2018-11-13,12124
303,2018-11-13,12121
304,2018-11-14,12120
1136,2018-11-14,12166
1137,2018-11-15,12212
305,2018-11-15,12210
306,2018-11-16,12194
1138,2018-11-16,12201
307,2018-11-18,12184
1139,2018-11-18,12190
308,2018-11-19,12188
1140,2018-11-19,12275
309,2018-11-20,12264
1141,2018-11-20,12318
1142,2018-11-21,12351
310,2018-11-21,12350
1143,2018-11-22,12377
311,2018-11-22,12366
312,2018-11-23,12362
1144,2018-11-23,12386
1145,2018-11-24,12390
1146,2018-11-25,12404
1147,2018-11-26,12475
313,2018-11-26,12453
314,2018-11-27,12449
1148,2018-11-27,12467
315,2018-11-28,12446
1149,2018-11-28,12496
1150,2018-11-29,12542
316,2018-11-29,12504
1151,2018-11-30,12535
317,2018-11-30,12533
1152,2018-12-02,12537
318,2018-12-02,12463
319,2018-12-03,12414
1153,2018-12-03,12432
320,2018-12-04,12326
1154,2018-12-04,12336
1155,2018-12-05,12356
321,2018-12-05,12283
1156,2018-12-06,12284
322,2018-12-06,12228
323,2018-12-07,12152
1157,2018-12-07,12156
324,2018-12-09,12076
1158,2018-12-09,12077
325,2018-12-10,12012
1159,2018-12-10,12016
326,2018-12-11,11999
1160,2018-12-11,12001
327,2018-12-12,11996
1161,2018-12-12,12006
328,2018-12-13,12001
1162,2018-12-13,12002
329,2018-12-14,11992
1163,2018-12-14,11994
330,2018-12-15,11993
331,2018-12-16,11987
1164,2018-12-16,11990
1165,2018-12-17,11991
332,2018-12-17,11990
333,2018-12-18,11989
1166,2018-12-18,11990
1167,2018-12-21,11992
334,2018-12-23,11990
1168,2018-12-24,11991
1169,2018-12-25,11993
1170,2018-12-26,11995
1171,2018-12-27,11997
335,2018-12-28,11996
336,2018-12-30,11995
1172,2018-12-31,11996
337,2018-12-31,11899
1173,2019-01-01,11936
338,2019-01-01,11928
1174,2019-01-02,11941
339,2019-01-02,11940
1175,2019-01-03,11961
1176,2019-01-04,11981
1177,2019-01-05,11988
1178,2019-01-06,11999
340,2019-01-06,11811
341,2019-01-07,11792
1179,2019-01-07,12299
342,2019-01-08,12238
1180,2019-01-08,12428
343,2019-01-09,12424
1181,2019-01-09,13404
344,2019-01-10,13400
1182,2019-01-10,13643
1183,2019-01-11,13732
1184,2019-01-12,13749
345,2019-01-12,13748
346,2019-01-13,13722
1185,2019-01-13,13736
347,2019-01-14,13694
1186,2019-01-14,14360
348,2019-01-15,14353
1187,2019-01-15,14560
1188,2019-01-16,14699
349,2019-01-17,14688
1189,2019-01-17,14834
1190,2019-01-18,14928
1191,2019-01-19,14972
350,2019-01-19,14971
351,2019-01-20,14955
1192,2019-01-20,14992
1193,2019-01-21,15290
352,2019-01-21,15285
1194,2019-01-22,15457
353,2019-01-22,15440
1195,2019-01-23,15593
354,2019-01-23,15591
1196,2019-01-24,15680
355,2019-01-24,15678
1197,2019-01-25,15744
1198,2019-01-26,15750
1199,2019-01-27,15769
356,2019-01-27,15762
1200,2019-01-28,15909
357,2019-01-28,15882
1201,2019-01-29,15952
358,2019-01-29,15951
359,2019-01-30,15942
1202,2019-01-30,16004
1203,2019-01-31,16054
360,2019-01-31,16022
1204,2019-02-01,16106
1205,2019-02-02,16133
1206,2019-02-03,16162
361,2019-02-03,16037
362,2019-02-04,15848
1207,2019-02-04,16874
363,2019-02-05,16691
1208,2019-02-05,16903
1209,2019-02-06,17032
364,2019-02-06,8563
365,2019-02-07,8551
1210,2019-02-07,8634
366,2019-02-08,8633
1211,2019-02-08,8695
1212,2019-02-09,8716
367,2019-02-09,8712
368,2019-02-10,8687
1213,2019-02-10,8696
1214,2019-02-11,9001
369,2019-02-11,8991
1215,2019-02-12,9177
370,2019-02-12,9168
1216,2019-02-13,9252
371,2019-02-13,9242
372,2019-02-14,9226
1217,2019-02-14,9306
1218,2019-02-15,9355
1219,2019-02-16,9363
373,2019-02-17,9324
1220,2019-02-17,9335
374,2019-02-18,9332
1221,2019-02-18,9595
375,2019-02-19,9572
1222,2019-02-19,9687
1223,2019-02-20,9766
376,2019-02-20,9756
377,2019-02-21,9739
1224,2019-02-21,9785
1225,2019-02-22,9814
1226,2019-02-23,9829
1227,2019-02-24,9836
1228,2019-02-25,9937
378,2019-02-25,9916
1229,2019-02-26,10036
379,2019-02-26,9731
380,2019-02-27,9723
1230,2019-02-27,9795
1231,2019-02-28,9941
381,2019-02-28,9932
1232,2019-03-01,9995
382,2019-03-01,9991
383,2019-03-02,9990
1233,2019-03-02,9999
384,2019-03-03,9898
1234,2019-03-03,9926
385,2019-03-04,9903
1235,2019-03-04,10268
386,2019-03-05,10262
1236,2019-03-05,10406
387,2019-03-06,10392
1237,2019-03-06,10471
388,2019-03-07,10453
1238,2019-03-07,10518
1239,2019-03-08,10548
389,2019-03-08,10545
390,2019-03-09,10527
1240,2019-03-09,10534
391,2019-03-10,10521
1241,2019-03-10,10534
1242,2019-03-11,10640
392,2019-03-11,10628
393,2019-03-12,10626
1243,2019-03-12,10689
394,2019-03-13,10685
1244,2019-03-13,10748
395,2019-03-14,10733
1245,2019-03-14,10794
396,2019-03-15,10790
1246,2019-03-15,10832
397,2019-03-16,10830
1247,2019-03-16,10839
398,2019-03-17,10833
1248,2019-03-17,10835
1249,2019-03-18,10895
399,2019-03-18,10882
1250,2019-03-19,10910
400,2019-03-19,10895
1251,2019-03-20,10948
401,2019-03-20,10937
1252,2019-03-21,10963
402,2019-03-21,10961
1253,2019-03-22,10979
403,2019-03-22,10978
1254,2019-03-23,10994
404,2019-03-23,10993
1255,2019-03-24,11006
405,2019-03-24,11004
1256,2019-03-25,11056
406,2019-03-25,11052
1257,2019-03-26,11081
407,2019-03-26,11078
408,2019-03-27,11059
1258,2019-03-27,11083
1259,2019-03-28,11119
409,2019-03-28,11114
1260,2019-03-29,11132
410,2019-03-29,11128
1261,2019-03-30,11133
1262,2019-03-31,11138
411,2019-03-31,11136
412,2019-04-01,11119
1263,2019-04-01,11208
1264,2019-04-02,11472
413,2019-04-02,11459
1265,2019-04-03,11522
414,2019-04-03,11512
415,2019-04-04,11052
1266,2019-04-04,11085
1267,2019-04-05,11109
1268,2019-04-06,11115
416,2019-04-07,11105
1269,2019-04-07,11106
417,2019-04-08,11093
1270,2019-04-08,11212
1271,2019-04-09,11270
418,2019-04-10,11156
1272,2019-04-10,11181
1273,2019-04-11,11213
419,2019-04-11,11194
1274,2019-04-12,11208
420,2019-04-14,11207
1275,2019-04-14,11208
421,2019-04-15,11202
1276,2019-04-15,11264
1277,2019-04-16,11327
422,2019-04-16,11316
1278,2019-04-17,11340
423,2019-04-17,11325
1279,2019-04-18,11334
424,2019-04-18,11333
1280,2019-04-19,11346
1281,2019-04-20,11349
1282,2019-04-21,11356
425,2019-04-22,11355
1283,2019-04-22,11371
426,2019-04-23,11369
1284,2019-04-23,11424
1285,2019-04-24,11458
1286,2019-04-25,11489
1287,2019-04-26,11496
427,2019-04-26,11493
1288,2019-04-28,11497
1289,2019-04-29,11559
428,2019-04-29,11549
429,2019-04-30,11535
1290,2019-04-30,11566
1291,2019-05-01,11584
430,2019-05-01,11583
431,2019-05-02,11582
1292,2019-05-02,11620
1293,2019-05-03,11638
1294,2019-05-04,11640
1295,2019-05-05,11644
1296,2019-05-06,11727
432,2019-05-06,11722
433,2019-05-07,11713
1297,2019-05-07,11733
1298,2019-05-08,11747
434,2019-05-08,11744
1299,2019-05-09,11791
435,2019-05-09,11780
1300,2019-05-10,11797
436,2019-05-11,11788
1301,2019-05-11,11789
1302,2019-05-12,11793
437,2019-05-13,11783
1303,2019-05-13,11833
438,2019-05-14,11832
1304,2019-05-14,11937
439,2019-05-15,11935
1305,2019-05-15,11958
440,2019-05-16,11957
1306,2019-05-16,11971
441,2019-05-17,11970
1307,2019-05-17,11980
1308,2019-05-18,11981
1309,2019-05-19,11982
442,2019-05-20,11980
1310,2019-05-20,12037
1311,2019-05-21,12076
443,2019-05-21,12073
444,2019-05-22,12069
1312,2019-05-22,12091
1313,2019-05-23,12107
445,2019-05-23,12103
1314,2019-05-24,12127
446,2019-05-24,12126
1315,2019-05-25,12132
447,2019-05-27,12128
1316,2019-05-27,12209
448,2019-05-28,12204
1317,2019-05-28,12236
449,2019-05-29,12234
1318,2019-05-29,12249
450,2019-05-30,12248
1319,2019-05-30,12331
451,2019-05-31,12327
1320,2019-05-31,12369
1321,2019-06-01,12376
1322,2019-06-02,12408
1323,2019-06-03,12589
452,2019-06-03,12545
1324,2019-06-04,12584
453,2019-06-04,12578
1325,2019-06-05,12654
454,2019-06-05,12641
455,2019-06-06,12636
1326,2019-06-06,12729
1327,2019-06-07,12775
456,2019-06-07,12770
1328,2019-06-08,12787
457,2019-06-08,12786
1329,2019-06-09,12798
1330,2019-06-10,12894
458,2019-06-10,12886
1331,2019-06-11,12918
459,2019-06-12,12916
1332,2019-06-12,13017
1333,2019-06-13,13036
1334,2019-06-14,13046
460,2019-06-14,13042
1335,2019-06-15,13046
1336,2019-06-16,13053
1337,2019-06-17,13057
461,2019-06-17,13052
1338,2019-06-18,13076
462,2019-06-18,13073
1339,2019-06-19,13083
463,2019-06-19,13081
464,2019-06-20,13063
1340,2019-06-20,13088
465,2019-06-21,13087
1341,2019-06-21,13094
1342,2019-06-22,13105
1343,2019-06-23,13115
1344,2019-06-24,13142
466,2019-06-24,13139
1345,2019-06-25,13155
467,2019-06-25,13139
1346,2019-06-26,13151
468,2019-06-26,13149
1347,2019-06-27,13152
469,2019-06-27,13147
1348,2019-06-28,13149
470,2019-06-28,13140
1349,2019-06-29,13142
1350,2019-06-30,13153
1351,2019-07-01,13230
471,2019-07-01,13224
1352,2019-07-02,13240
472,2019-07-02,13209
1353,2019-07-03,13228
473,2019-07-03,13163
474,2019-07-04,13134
1354,2019-07-04,13139
475,2019-07-05,12868
1355,2019-07-05,12879
1356,2019-07-06,12880
1357,2019-07-07,12886
1358,2019-07-08,12911
476,2019-07-08,12862
477,2019-07-09,12846
1359,2019-07-09,12908
1360,2019-07-10,12942
478,2019-07-10,12932
1361,2019-07-11,12964
479,2019-07-11,12893
1362,2019-07-12,12929
480,2019-07-12,12889
1363,2019-07-14,12892
481,2019-07-15,12829
1364,2019-07-15,12871
1365,2019-07-16,12883
482,2019-07-16,12860
1366,2019-07-17,12876
483,2019-07-17,12864
1367,2019-07-18,12877
484,2019-07-18,12876
485,2019-07-19,12861
1368,2019-07-19,12867
1369,2019-07-20,12869
1370,2019-07-21,12876
1371,2019-07-22,12891
486,2019-07-22,12890
1372,2019-07-23,12896
487,2019-07-23,12885
488,2019-07-24,12849
1373,2019-07-24,12859
1374,2019-07-25,12871
1375,2019-07-26,12874
489,2019-07-26,12834
1376,2019-07-28,12835
490,2019-07-29,12829
1377,2019-07-29,12848
1378,2019-07-30,12869
491,2019-07-30,12867
1379,2019-07-31,12879
492,2019-07-31,12872
1380,2019-08-01,12901
493,2019-08-01,12871
494,2019-08-02,12860
1381,2019-08-02,12875
1382,2019-08-03,12878
1383,2019-08-04,12882
495,2019-08-04,12881
496,2019-08-05,11937
1384,2019-08-05,12012
497,2019-08-06,11970
1385,2019-08-06,11997
498,2019-08-07,11975
1386,2019-08-07,11988
1387,2019-08-08,12010
499,2019-08-08,11994
1388,2019-08-09,11996
500,2019-08-09,11995
1389,2019-08-10,11997
1390,2019-08-11,12002
1391,2019-08-12,12049
501,2019-08-12,11981
1392,2019-08-13,12004
502,2019-08-13,11995
503,2019-08-14,11957
1393,2019-08-14,11980
504,2019-08-15,11962
1394,2019-08-15,11977
1395,2019-08-16,11995
505,2019-08-16,11653
1396,2019-08-17,11657
506,2019-08-17,11651
1397,2019-08-18,11652
507,2019-08-19,11617
1398,2019-08-19,11658
1399,2019-08-20,11679
508,2019-08-20,11672
509,2019-08-21,11665
1400,2019-08-21,11676
1401,2019-08-22,11698
510,2019-08-22,11688
511,2019-08-23,11677
1402,2019-08-23,11689
1403,2019-08-25,11690
1404,2019-08-26,11728
512,2019-08-26,11723
513,2019-08-27,11715
1405,2019-08-27,11727
514,2019-08-28,11715
1406,2019-08-28,11746
515,2019-08-29,11741
1407,2019-08-29,11765
516,2019-08-30,11759
1408,2019-08-30,11767
1409,2019-09-01,11789
1410,2019-09-02,11925
517,2019-09-02,11910
518,2019-09-03,11878
1411,2019-09-03,11948
1412,2019-09-04,11972
519,2019-09-04,11971
520,2019-09-05,11970
1413,2019-09-05,11994
521,2019-09-06,11993
1414,2019-09-06,11997
1415,2019-09-07,11998
522,2019-09-09,11992
1416,2019-09-09,12047
1417,2019-09-10,12089
523,2019-09-10,12070
1418,2019-09-11,12084
524,2019-09-11,12042
1419,2019-09-12,12052
525,2019-09-12,12047
1420,2019-09-13,12056
526,2019-09-13,12043
1421,2019-09-14,12046
1422,2019-09-16,12095
527,2019-09-16,12068
528,2019-09-17,12061
1423,2019-09-17,12114
1424,2019-09-18,12157
529,2019-09-18,12151
530,2019-09-19,12150
1425,2019-09-19,12166
1426,2019-09-20,12175
1427,2019-09-21,12183
1428,2019-09-22,12191
531,2019-09-23,12187
1429,2019-09-23,12304
1430,2019-09-24,12392
532,2019-09-25,12388
1431,2019-09-25,12405
1432,2019-09-26,12425
533,2019-09-26,12413
534,2019-09-27,12412
1433,2019-09-27,12422
535,2019-09-28,12419
1434,2019-09-28,12421
1435,2019-09-29,12425
536,2019-09-30,12418
1436,2019-09-30,12445
537,2019-10-01,12437
1437,2019-10-01,12516
538,2019-10-02,12506
1438,2019-10-02,12530
539,2019-10-03,12517
1439,2019-10-03,12547
540,2019-10-04,12512
1440,2019-10-04,12516
1441,2019-10-05,12518
1442,2019-10-06,12530
541,2019-10-07,12521
1443,2019-10-07,12557
1444,2019-10-08,12586
542,2019-10-08,12567
543,2019-10-09,12558
1445,2019-10-09,12639
544,2019-10-10,12617
1446,2019-10-10,12648
1447,2019-10-11,12652
545,2019-10-11,12625
1448,2019-10-12,12626
1449,2019-10-13,12635
546,2019-10-14,12620
1450,2019-10-14,12629
547,2019-10-15,12584
1451,2019-10-15,12595
548,2019-10-16,12562
1452,2019-10-16,12571
1453,2019-10-17,12595
549,2019-10-17,12590
1454,2019-10-18,12594
550,2019-10-18,12572
1455,2019-10-19,12575
1456,2019-10-20,12585
1457,2019-10-21,12640
551,2019-10-21,12583
1458,2019-10-22,12593
552,2019-10-22,12575
1459,2019-10-23,12587
553,2019-10-23,12581
1460,2019-10-24,12600
554,2019-10-24,12590
555,2019-10-25,12584
1461,2019-10-25,12593
1462,2019-10-26,12594
1463,2019-10-27,12626
1464,2019-10-28,12739
1465,2019-10-29,12776
556,2019-10-29,12770
557,2019-10-30,12767
1466,2019-10-30,12796
1467,2019-10-31,12818
558,2019-10-31,12814
559,2019-11-01,12793
1468,2019-11-01,12824
1469,2019-11-02,12827
1470,2019-11-03,12831
560,2019-11-04,12820
1471,2019-11-04,12950
561,2019-11-05,12946
1472,2019-11-05,12982
562,2019-11-06,12966
1473,2019-11-06,12988
563,2019-11-07,12925
1474,2019-11-07,12938
1475,2019-11-08,12960
564,2019-11-08,12949
565,2019-11-09,12948
1476,2019-11-09,12950
1477,2019-11-10,12956
566,2019-11-11,12917
1478,2019-11-11,12955
567,2019-11-12,12916
1479,2019-11-12,12930
568,2019-11-13,12883
1480,2019-11-13,12900
569,2019-11-14,12872
1481,2019-11-14,12882
1482,2019-11-15,12911
570,2019-11-15,12908
1483,2019-11-16,12909
571,2019-11-16,12905
1484,2019-11-17,12910
572,2019-11-18,12897
1485,2019-11-18,12967
573,2019-11-19,12960
1486,2019-11-19,12986
1487,2019-11-20,13010
574,2019-11-21,13007
1488,2019-11-21,13030
1489,2019-11-22,13048
575,2019-11-22,13040
1490,2019-11-23,13041
1491,2019-11-24,13042
576,2019-11-25,13040
1492,2019-11-25,13061
1493,2019-11-26,13063
577,2019-11-26,13061
578,2019-11-27,13054
1494,2019-11-27,13068
1495,2019-11-28,13077
579,2019-11-29,13067
1496,2019-11-29,13072
1497,2019-11-30,13074
1498,2019-12-02,13084
1499,2019-12-03,13093
580,2019-12-04,13080
1500,2019-12-04,13082
1501,2019-12-05,13083
581,2019-12-05,13079
1502,2019-12-06,13080
582,2019-12-06,13075
1503,2019-12-09,13079
1504,2019-12-10,13083
583,2019-12-10,13057
584,2019-12-11,13033
1505,2019-12-11,13036
1506,2019-12-12,13038
585,2019-12-12,13012
1507,2019-12-13,13013
586,2019-12-13,12989
587,2019-12-14,12988
1508,2019-12-16,12992
588,2019-12-17,12981
1509,2019-12-17,12983
1510,2019-12-18,12984
1511,2019-12-19,12985
1512,2019-12-24,12986
1513,2019-12-30,12992
1514,2019-12-31,12994
589,2020-01-01,11887
1515,2020-01-01,11913
1516,2020-01-02,11921
1517,2020-01-03,11948
1518,2020-01-04,11958
1519,2020-01-05,11968
590,2020-01-05,11967
1520,2020-01-06,12306
591,2020-01-06,12300
1521,2020-01-07,12388
1522,2020-01-08,12427
592,2020-01-09,12423
1523,2020-01-09,12453
593,2020-01-10,12451
1524,2020-01-10,12478
1525,2020-01-11,12492
1526,2020-01-12,12508
594,2020-01-12,12504
1527,2020-01-13,12985
595,2020-01-13,12974
1528,2020-01-14,13227
596,2020-01-14,13212
1529,2020-01-15,14434
597,2020-01-15,14391
1530,2020-01-16,14622
598,2020-01-16,14576
1531,2020-01-17,14749
599,2020-01-17,14746
1532,2020-01-18,14775
600,2020-01-18,14764
1533,2020-01-19,14784
1534,2020-01-20,15192
601,2020-01-20,15167
602,2020-01-21,15135
1535,2020-01-21,15280
603,2020-01-22,15260
1536,2020-01-22,15381
604,2020-01-23,15369
1537,2020-01-23,15438
1538,2020-01-24,15457
605,2020-01-24,15407
606,2020-01-25,15405
1539,2020-01-25,15434
1540,2020-01-26,15453
607,2020-01-27,15433
1541,2020-01-27,15593
1542,2020-01-28,15711
608,2020-01-28,15693
609,2020-01-29,15682
1543,2020-01-29,15775
1544,2020-01-30,15852
610,2020-01-30,15818
1545,2020-01-31,15857
611,2020-01-31,15850
1546,2020-02-01,15877
612,2020-02-01,15805
1547,2020-02-02,15849
1548,2020-02-03,16628
613,2020-02-03,16592
1549,2020-02-04,16848
614,2020-02-04,16730
1550,2020-02-05,16848
615,2020-02-05,16839
1551,2020-02-06,16932
616,2020-02-06,16918
1552,2020-02-07,16991
617,2020-02-07,16987
1553,2020-02-08,17004
1554,2020-02-09,17024
618,2020-02-09,17017
1555,2020-02-10,17303
619,2020-02-10,17264
1556,2020-02-11,17368
620,2020-02-11,17342
1557,2020-02-12,17471
621,2020-02-12,17438
1558,2020-02-13,17511
622,2020-02-13,17474
1559,2020-02-14,17522
623,2020-02-14,17502
1560,2020-02-15,17525
1561,2020-02-16,17570
624,2020-02-17,17450
1562,2020-02-17,17679
1563,2020-02-18,17820
625,2020-02-18,17484
1564,2020-02-19,17606
626,2020-02-19,17520
1565,2020-02-20,17613
627,2020-02-20,17605
1566,2020-02-21,17663
628,2020-02-21,17623
1567,2020-02-22,17635
1568,2020-02-23,17661
629,2020-02-23,17660
630,2020-02-24,17643
1569,2020-02-24,17838
1570,2020-02-25,17963
631,2020-02-25,17939
632,2020-02-26,17930
1571,2020-02-26,17999
633,2020-02-27,17941
1572,2020-02-27,18039
634,2020-02-28,18030
1573,2020-02-28,18087
635,2020-02-29,18083
1574,2020-02-29,18087
1575,2020-03-01,18105
636,2020-03-01,18083
1576,2020-03-02,18541
637,2020-03-02,18514
1577,2020-03-03,18728
638,2020-03-03,18703
1578,2020-03-04,18820
639,2020-03-04,18773
640,2020-03-05,18769
1579,2020-03-05,18834
1580,2020-03-06,18886
641,2020-03-06,18882
1581,2020-03-07,18885
642,2020-03-08,18875
1582,2020-03-08,18894
1583,2020-03-09,19061
643,2020-03-09,18864
644,2020-03-10,18846
1584,2020-03-10,18972
1585,2020-03-11,19087
645,2020-03-11,18974
1586,2020-03-12,19023
646,2020-03-12,18949
1587,2020-03-13,18993
647,2020-03-13,18985
1588,2020-03-14,18998
1589,2020-03-15,19000
648,2020-03-16,18974
1590,2020-03-16,19036
649,2020-03-17,19017
1591,2020-03-17,19043
1592,2020-03-18,19055
650,2020-03-18,19046
651,2020-03-19,19036
1593,2020-03-19,19044
652,2020-03-20,19042
1594,2020-03-20,19049
1595,2020-03-21,19058
653,2020-03-22,19045
1596,2020-03-22,19054
654,2020-03-23,19051
1597,2020-03-23,19068
1598,2020-03-24,19075
655,2020-03-24,19068
656,2020-03-25,19019
1599,2020-03-25,19048
657,2020-03-26,19013
1600,2020-03-26,19039
658,2020-03-27,19021
1601,2020-03-27,19031
1602,2020-03-28,19041
1603,2020-03-29,19047
1604,2020-03-30,19064
659,2020-03-30,19046
660,2020-03-31,18963
1605,2020-03-31,18966
1606,2020-04-01,18982
661,2020-04-01,18916
1607,2020-04-02,18931
662,2020-04-02,18928
663,2020-04-03,18868
1608,2020-04-03,18880
1609,2020-04-04,18886
1610,2020-04-06,18890
1611,2020-04-07,18891
664,2020-04-07,18882
665,2020-04-08,18878
1612,2020-04-08,18882
666,2020-04-09,18869
1613,2020-04-09,18878
1614,2020-04-10,18887
1615,2020-04-11,18893
1616,2020-04-12,18894
667,2020-04-13,18892
1617,2020-04-13,18894
668,2020-04-14,18887
1618,2020-04-14,18888
669,2020-04-15,18861
1619,2020-04-15,18866
670,2020-04-16,18857
671,2020-04-17,18853
1620,2020-04-17,18869
1621,2020-04-18,18870
1622,2020-04-19,18871
672,2020-04-19,18854
673,2020-04-20,18839
1623,2020-04-20,18847
674,2020-04-21,18814
1624,2020-04-21,18821
675,2020-04-22,18761
1625,2020-04-22,18769
1626,2020-04-23,18771
676,2020-04-23,18706
677,2020-04-24,18676
1627,2020-04-24,18681
678,2020-04-25,18675
679,2020-04-26,18671
680,2020-04-27,18665
1628,2020-04-28,18670
681,2020-04-29,18553
1629,2020-04-30,18560
682,2020-04-30,18557
1630,2020-05-01,18566
1631,2020-05-02,18569
1632,2020-05-03,18571
1633,2020-05-04,18574
683,2020-05-04,18571
1634,2020-05-05,18573
684,2020-05-05,18557
1635,2020-05-06,18560
685,2020-05-06,18557
1636,2020-05-09,18558
686,2020-05-09,18556
1637,2020-05-10,18559
687,2020-05-10,18558
1638,2020-05-11,18560
688,2020-05-11,18531
1639,2020-05-12,18533
689,2020-05-13,18527
1640,2020-05-13,18537
1641,2020-05-14,18572
690,2020-05-14,18567
691,2020-05-15,18564
1642,2020-05-15,18570
1643,2020-05-16,18571
1644,2020-05-17,18572
1645,2020-05-18,18574
692,2020-05-18,18570
1646,2020-05-19,18584
693,2020-05-19,18579
1647,2020-05-20,18598
1648,2020-05-21,18600
694,2020-05-21,18595
1649,2020-05-22,18599
695,2020-05-22,18597
1650,2020-05-23,18599
1651,2020-05-24,18600
696,2020-05-26,18590
1652,2020-05-26,18592
1653,2020-05-27,18593
697,2020-05-27,18592
698,2020-05-28,18587
1654,2020-05-28,18594
699,2020-05-29,18593
1655,2020-05-30,18594
700,2020-05-30,18588
701,2020-05-31,18586
1656,2020-05-31,18592
702,2020-06-01,18586
1657,2020-06-01,18597
703,2020-06-02,18596
1658,2020-06-02,18597
1659,2020-06-03,18598
1660,2020-06-04,18599
1661,2020-06-05,18600
704,2020-06-05,18592
1662,2020-06-06,18599
1663,2020-06-07,18600
1664,2020-06-08,18601
705,2020-06-08,18596
1665,2020-06-09,18597
706,2020-06-09,18593
707,2020-06-10,18592
708,2020-06-11,18590
1666,2020-06-11,18592
1667,2020-06-12,18596
1668,2020-06-14,18597
1669,2020-06-15,18599
1670,2020-06-16,18600
1671,2020-06-17,18603
1672,2020-06-18,18606
1673,2020-06-19,18616
1674,2020-06-20,18619
1675,2020-06-21,18620
1676,2020-06-22,18622
709,2020-06-22,18620
1677,2020-06-23,18622
710,2020-06-24,18593
1678,2020-06-24,18603
1679,2020-06-25,18605
1680,2020-06-26,18608
1681,2020-06-29,18611
711,2020-06-30,18610
1682,2020-06-30,18612
1683,2020-07-01,18615
1684,2020-07-03,18617
1685,2020-07-04,18618
1686,2020-07-05,18623
712,2020-07-05,18621
1687,2020-07-06,18624
713,2020-07-07,18623
1688,2020-07-07,18632
714,2020-07-09,18631
1689,2020-07-09,18633
1690,2020-07-11,18634
1691,2020-07-13,18638
715,2020-07-14,18636
1692,2020-07-15,18638
716,2020-07-16,18633
1693,2020-07-16,18634
1694,2020-07-17,18641
717,2020-07-17,18627
1695,2020-07-18,18631
1696,2020-07-19,18637
718,2020-07-20,18628
1697,2020-07-20,18630
719,2020-07-21,18629
1698,2020-07-23,18633
720,2020-07-24,18629
1699,2020-07-24,18633
1700,2020-07-26,18634
1701,2020-07-28,18637
721,2020-07-29,18636
722,2020-07-31,18635
1702,2020-07-31,18636
1703,2020-08-01,18637
1704,2020-08-02,18640
1705,2020-08-03,18654
1706,2020-08-04,18658
723,2020-08-04,18644
1707,2020-08-05,18648
1708,2020-08-06,18655
1709,2020-08-07,18659
1710,2020-08-08,18663
1711,2020-08-09,18667
1712,2020-08-10,18670
1713,2020-08-11,18675
724,2020-08-12,18674
1714,2020-08-12,18679
1715,2020-08-13,18680
1716,2020-08-14,18681
1717,2020-08-15,18684
1718,2020-08-17,18686
1719,2020-08-18,18688
1720,2020-08-20,18690
