,ds,y
153891,2019-04-18,-274
147769,2019-04-19,-272
13873,2019-04-20,-271
110204,2019-04-21,-271
86846,2019-04-22,-271
87130,2019-04-23,-267
147767,2019-04-24,-264
139362,2019-04-25,-254
139509,2019-04-26,-254
164159,2019-04-28,-254
87299,2019-04-29,-254
113430,2019-04-30,-256
147913,2019-05-01,-255
147609,2019-05-02,-254
159372,2019-05-03,-248
139876,2019-05-04,-242
87027,2019-05-05,-241
103033,2019-05-06,-240
109668,2019-05-07,-228
100022,2019-05-08,-223
109891,2019-05-09,-221
139330,2019-05-10,-214
85644,2019-05-11,-212
114249,2019-05-12,-212
24609,2019-05-13,-212
158938,2019-05-14,-210
70069,2019-05-15,-202
153935,2019-05-16,-200
87628,2019-05-17,-198
108355,2019-05-18,-199
111421,2019-05-19,-199
162460,2019-05-20,-198
112887,2019-05-21,-159
104405,2019-05-22,-131
139471,2019-05-23,-120
162223,2019-05-24,-115
139772,2019-05-25,-96
158941,2019-05-27,-93
139461,2019-05-28,-36
162400,2019-05-29,-24
110280,2019-05-30,-19
147535,2019-05-31,30
49259,2019-06-01,51
162091,2019-06-02,55
88026,2019-06-03,79
162304,2019-06-04,167
101431,2019-06-05,181
157089,2019-06-06,243
147703,2019-06-07,289
159350,2019-06-08,320
53555,2019-06-09,336
70119,2019-06-10,336
70156,2019-06-11,388
154050,2019-06-12,393
157166,2019-06-13,462
132315,2019-06-14,469
154167,2019-06-15,472
114239,2019-06-16,473
139492,2019-06-17,473
154035,2019-06-18,471
157121,2019-06-19,473
162556,2019-06-20,483
87195,2019-06-21,500
87985,2019-06-22,500
154164,2019-06-23,501
156301,2019-06-24,502
154134,2019-06-25,507
154011,2019-06-26,508
146281,2019-06-27,509
112891,2019-06-28,507
141717,2019-06-29,506
139634,2019-06-30,507
139646,2019-07-01,515
138101,2019-07-02,524
137607,2019-07-03,530
130342,2019-07-04,517
145085,2019-07-05,513
12854,2019-07-06,499
154153,2019-07-07,499
145106,2019-07-08,499
147608,2019-07-09,505
162590,2019-07-10,511
146553,2019-07-11,515
133857,2019-07-12,506
113559,2019-07-14,504
102726,2019-07-15,503
154032,2019-07-16,499
37755,2019-07-17,489
157157,2019-07-18,489
146342,2019-07-19,488
154204,2019-07-20,488
162360,2019-07-21,489
139706,2019-07-22,490
105880,2019-07-23,494
154128,2019-07-24,492
36636,2019-07-25,480
101154,2019-07-26,482
102086,2019-07-28,469
147649,2019-07-29,469
139732,2019-07-30,467
87449,2019-07-31,467
147110,2019-08-01,468
23335,2019-08-02,471
33531,2019-08-03,471
139778,2019-08-04,471
112296,2019-08-05,471
109682,2019-08-06,419
70412,2019-08-07,420
59980,2019-08-08,416
115344,2019-08-09,415
147824,2019-08-10,415
102031,2019-08-11,415
87527,2019-08-12,415
157307,2019-08-13,413
146984,2019-08-14,416
52068,2019-08-15,414
146229,2019-08-16,415
61264,2019-08-17,356
31020,2019-08-18,356
23284,2019-08-19,356
154141,2019-08-20,357
147230,2019-08-21,357
113599,2019-08-22,357
87446,2019-08-23,358
110466,2019-08-25,358
36595,2019-08-26,358
89310,2019-08-27,357
115304,2019-08-28,356
36380,2019-08-29,360
154342,2019-08-30,363
23529,2019-09-01,364
128532,2019-09-02,365
128721,2019-09-03,400
157237,2019-09-04,399
154334,2019-09-05,399
140274,2019-09-06,398
154240,2019-09-07,399
162617,2019-09-09,399
134239,2019-09-10,403
102032,2019-09-11,424
148014,2019-09-12,424
87808,2019-09-13,424
154323,2019-09-14,424
147891,2019-09-16,425
144715,2019-09-17,430
157446,2019-09-18,431
154275,2019-09-19,433
154295,2019-09-20,433
154299,2019-09-21,435
154470,2019-09-22,435
70245,2019-09-23,435
70218,2019-09-24,436
70355,2019-09-25,437
129205,2019-09-26,438
50267,2019-09-27,439
144602,2019-09-28,439
133830,2019-09-29,440
154443,2019-09-30,442
158514,2019-10-01,442
154379,2019-10-02,447
164192,2019-10-03,448
151799,2019-10-04,449
162039,2019-10-05,444
134259,2019-10-06,445
153686,2019-10-07,454
154486,2019-10-08,456
66985,2019-10-09,462
134564,2019-10-10,526
151383,2019-10-11,541
23432,2019-10-12,541
154366,2019-10-13,541
103779,2019-10-14,544
151622,2019-10-15,543
100806,2019-10-16,543
130231,2019-10-17,530
103404,2019-10-18,529
7017,2019-10-19,527
154403,2019-10-20,527
86899,2019-10-21,527
106452,2019-10-22,526
79360,2019-10-23,517
154384,2019-10-24,518
153267,2019-10-25,518
87989,2019-10-26,518
80274,2019-10-27,518
23508,2019-10-28,518
80264,2019-10-29,518
79324,2019-10-30,518
110407,2019-10-31,519
130814,2019-11-01,521
41490,2019-11-02,517
31064,2019-11-03,517
148194,2019-11-04,517
80207,2019-11-05,518
159088,2019-11-06,517
147209,2019-11-07,506
148101,2019-11-08,486
139857,2019-11-09,481
80194,2019-11-10,481
105713,2019-11-11,481
125919,2019-11-12,454
148143,2019-11-13,448
128905,2019-11-14,448
139872,2019-11-15,448
138198,2019-11-16,448
114256,2019-11-17,448
67031,2019-11-18,448
67007,2019-11-19,448
67029,2019-11-20,444
31039,2019-11-21,444
125110,2019-11-22,443
31046,2019-11-23,441
162119,2019-11-24,442
140032,2019-11-25,442
67025,2019-11-26,442
157460,2019-11-27,441
52144,2019-11-28,441
109841,2019-11-29,441
157526,2019-11-30,441
148285,2019-12-02,441
109723,2019-12-03,441
138997,2019-12-04,441
132399,2019-12-05,438
99452,2019-12-06,438
89430,2019-12-09,439
127975,2019-12-10,439
127551,2019-12-11,435
129981,2019-12-12,417
106103,2019-12-13,417
99450,2019-12-14,417
154597,2019-12-16,417
113185,2019-12-17,417
157536,2019-12-18,417
115493,2019-12-19,417
67113,2019-12-24,417
80304,2019-12-30,417
154709,2019-12-31,418
132066,2020-01-01,418
118049,2020-01-02,158
115379,2020-01-03,158
140017,2020-01-04,163
89798,2020-01-05,164
31166,2020-01-06,165
89012,2020-01-07,209
139984,2020-01-08,238
22794,2020-01-09,246
80697,2020-01-10,260
115967,2020-01-11,266
139991,2020-01-12,267
154802,2020-01-13,270
88994,2020-01-14,382
80001,2020-01-15,421
140054,2020-01-16,674
139973,2020-01-17,698
25067,2020-01-18,727
148612,2020-01-19,729
154908,2020-01-20,732
134299,2020-01-21,799
148354,2020-01-22,819
115523,2020-01-23,833
131836,2020-01-24,832
7984,2020-01-25,834
80331,2020-01-26,842
131896,2020-01-27,843
78507,2020-01-28,865
114698,2020-01-29,876
109949,2020-01-30,889
67076,2020-01-31,890
89268,2020-02-01,897
67394,2020-02-02,886
89167,2020-02-03,892
114375,2020-02-04,1072
138984,2020-02-05,1099
55157,2020-02-06,1133
134699,2020-02-07,1158
88595,2020-02-08,1171
65224,2020-02-09,1171
115043,2020-02-10,1172
88106,2020-02-11,1254
115769,2020-02-12,1266
113958,2020-02-13,1280
114803,2020-02-14,1275
114727,2020-02-15,1281
159486,2020-02-16,1286
114210,2020-02-17,1319
115152,2020-02-18,1363
55203,2020-02-19,1359
4692,2020-02-20,1378
115053,2020-02-21,1390
80802,2020-02-22,1376
24854,2020-02-23,1377
114452,2020-02-24,1389
148672,2020-02-25,1429
67201,2020-02-26,1416
110336,2020-02-27,1419
155119,2020-02-28,1416
110034,2020-02-29,1424
109230,2020-03-01,1425
114345,2020-03-02,1426
110608,2020-03-03,1475
88741,2020-03-04,1499
55226,2020-03-05,1496
88498,2020-03-06,1501
73668,2020-03-07,1505
162721,2020-03-08,1505
88766,2020-03-09,1505
132161,2020-03-10,1526
86214,2020-03-11,1528
109579,2020-03-12,1533
140688,2020-03-13,1535
88620,2020-03-14,1534
4716,2020-03-15,1534
155148,2020-03-16,1534
36924,2020-03-17,1548
147627,2020-03-18,1544
105694,2020-03-19,1546
111299,2020-03-20,1546
80821,2020-03-21,1545
7081,2020-03-22,1546
25023,2020-03-23,1546
88838,2020-03-24,1544
138995,2020-03-25,1542
106358,2020-03-26,1532
105580,2020-03-27,1532
114710,2020-03-28,1524
80668,2020-03-29,1524
105591,2020-03-30,1525
110056,2020-03-31,1522
104314,2020-04-01,1503
104335,2020-04-02,1473
157031,2020-04-03,1473
80391,2020-04-04,1454
162678,2020-04-06,1454
88965,2020-04-07,1456
115802,2020-04-08,1456
130446,2020-04-09,1457
89224,2020-04-10,1461
22092,2020-04-11,1462
13866,2020-04-12,1463
148494,2020-04-13,1463
139590,2020-04-14,1462
139143,2020-04-15,1462
132222,2020-04-16,1451
155132,2020-04-17,1452
21810,2020-04-18,1452
126803,2020-04-19,1452
36850,2020-04-20,1452
25017,2020-04-21,1451
140214,2020-04-22,1441
89038,2020-04-23,1428
132074,2020-04-24,1413
130279,2020-04-25,1410
129914,2020-04-26,1407
130012,2020-04-27,1407
155135,2020-04-28,1407
129147,2020-04-29,1407
115147,2020-04-30,1343
115607,2020-05-01,1343
80793,2020-05-02,1349
115167,2020-05-03,1351
67258,2020-05-04,1351
49179,2020-05-05,1352
131023,2020-05-06,1352
21824,2020-05-09,1355
148757,2020-05-10,1355
85382,2020-05-11,1355
107022,2020-05-12,1355
78574,2020-05-13,1356
115586,2020-05-14,1355
110570,2020-05-15,1363
89308,2020-05-16,1363
119534,2020-05-17,1363
131173,2020-05-18,1363
115256,2020-05-19,1361
115617,2020-05-20,1361
103419,2020-05-21,1361
80801,2020-05-22,1361
80800,2020-05-23,1361
114779,2020-05-24,1361
127592,2020-05-26,1360
36871,2020-05-27,1359
22349,2020-05-28,1360
126463,2020-05-29,1364
130295,2020-05-30,1364
36886,2020-05-31,1364
7095,2020-06-01,1364
130145,2020-06-02,1364
115602,2020-06-03,1364
22425,2020-06-04,1365
131945,2020-06-05,1364
150302,2020-06-06,1358
115540,2020-06-07,1360
130899,2020-06-08,1360
115573,2020-06-09,1361
134135,2020-06-10,1361
127372,2020-06-11,1361
21805,2020-06-12,1363
32895,2020-06-14,1365
163738,2020-06-15,1365
123287,2020-06-16,1365
95749,2020-06-17,1365
60040,2020-06-18,1365
89376,2020-06-19,1365
115626,2020-06-20,1365
8448,2020-06-21,1365
150305,2020-06-22,1365
33274,2020-06-23,1365
140243,2020-06-24,1365
38743,2020-06-25,1366
8483,2020-06-26,1366
89408,2020-06-29,1366
115689,2020-06-30,1366
114751,2020-07-01,1366
148735,2020-07-03,1366
21897,2020-07-04,1367
106680,2020-07-05,1367
99805,2020-07-06,1367
36967,2020-07-07,1368
114869,2020-07-09,1375
22528,2020-07-11,1378
89435,2020-07-13,1379
88971,2020-07-14,1381
21003,2020-07-15,1381
88852,2020-07-16,1381
100045,2020-07-17,1382
99769,2020-07-18,1381
123443,2020-07-19,1382
103221,2020-07-20,1382
80866,2020-07-21,1382
73654,2020-07-23,1382
22417,2020-07-24,1383
22319,2020-07-26,1384
25044,2020-07-28,1384
114642,2020-07-29,1384
38290,2020-07-31,1384
51792,2020-08-01,1384
57928,2020-08-02,1384
162878,2020-08-03,1384
128313,2020-08-04,1386
162708,2020-08-05,1386
22292,2020-08-06,1387
22536,2020-08-07,1390
93054,2020-08-08,1390
115780,2020-08-09,1390
36958,2020-08-10,1390
21899,2020-08-11,1392
99186,2020-08-12,1395
22300,2020-08-13,1397
92342,2020-08-14,1398
12070,2020-08-15,1399
31093,2020-08-17,1400
89952,2020-08-18,1400
79600,2020-08-20,1401
23300,2020-08-21,1401
98265,2020-08-22,1402
157678,2020-08-23,1402
157679,2020-08-24,1402
162886,2020-08-25,1403
61548,2020-08-26,1403
2154,2020-08-27,1403
29738,2020-08-28,1403
21841,2020-08-29,1403
61559,2020-08-30,1403
140809,2020-08-31,1403
116841,2020-09-01,1404
124454,2020-09-02,1415
89557,2020-09-03,1415
114448,2020-09-04,1415
61933,2020-09-06,1415
154465,2020-09-07,1415
79606,2020-09-08,1420
115811,2020-09-09,1430
115791,2020-09-10,1433
140807,2020-09-11,1435
21913,2020-09-12,1436
89627,2020-09-14,1438
89579,2020-09-15,1439
150548,2020-09-16,1440
115792,2020-09-17,1441
162787,2020-09-18,1442
115775,2020-09-19,1443
121466,2020-09-20,1444
89978,2020-09-21,1445
115789,2020-09-22,1453
47431,2020-09-23,1454
73663,2020-09-24,1454
115816,2020-09-25,1455
89777,2020-09-26,1455
159501,2020-09-27,1456
115843,2020-09-28,1465
89974,2020-09-29,1467
127611,2020-09-30,1479
89615,2020-10-01,1472
22525,2020-10-02,1472
115806,2020-10-03,1472
115805,2020-10-04,1472
7358,2020-10-05,1472
115986,2020-10-06,1472
114641,2020-10-07,1473
117092,2020-10-08,1475
115751,2020-10-09,1479
22418,2020-10-10,1484
113439,2020-10-11,1484
110573,2020-10-12,1485
79404,2020-10-13,1486
79382,2020-10-14,1488
88385,2020-10-15,1489
23574,2020-10-16,1490
130486,2020-10-17,1494
7138,2020-10-18,1495
80145,2020-10-19,1495
89672,2020-10-20,1495
153310,2020-10-21,1500
7161,2020-10-22,1501
7189,2020-10-23,1501
67577,2020-10-24,1501
60036,2020-10-25,1501
89666,2020-10-26,1501
7196,2020-10-27,1514
152119,2020-10-28,1514
90398,2020-10-29,1515
116276,2020-10-30,1515
37001,2020-10-31,1516
115962,2020-11-01,1516
79513,2020-11-02,1516
90060,2020-11-03,1524
90031,2020-11-04,1526
90066,2020-11-05,1530
37047,2020-11-06,1533
27865,2020-11-07,1534
155188,2020-11-08,1535
79684,2020-11-09,1535
90019,2020-11-10,1549
155182,2020-11-11,1550
116152,2020-11-12,1546
89948,2020-11-13,1546
33648,2020-11-14,1546
89687,2020-11-15,1546
30979,2020-11-16,1546
60044,2020-11-17,1425
89372,2020-11-18,1425
89645,2020-11-19,1425
134617,2020-11-20,1425
148773,2020-11-21,1425
66996,2020-11-22,1425
55257,2020-11-23,-605
80189,2020-11-24,-605
149032,2020-11-25,-606
37112,2020-11-26,-606
89963,2020-11-27,-606
89255,2020-11-28,-607
126926,2020-11-29,-607
89894,2020-11-30,-606
115981,2020-12-01,-602
134894,2020-12-02,-598
148807,2020-12-03,-599
105741,2020-12-04,-598
90056,2020-12-05,-599
22347,2020-12-06,-598
148553,2020-12-07,-598
125349,2020-12-08,-598
114054,2020-12-09,-602
148439,2020-12-10,-606
114136,2020-12-11,-607
66825,2020-12-13,-616
135558,2020-12-14,-616
37287,2020-12-15,-617
33566,2020-12-16,-617
134888,2020-12-17,-618
3622,2020-12-18,-618
143808,2020-12-26,-618
79916,2020-12-28,-618
149510,2020-12-30,-618
118816,2021-01-01,-618
116514,2021-01-02,-615
79584,2021-01-03,-612
147927,2021-01-04,-611
147788,2021-01-05,-594
148241,2021-01-06,-603
116018,2021-01-07,-599
20723,2021-01-08,-597
68844,2021-01-09,-595
44450,2021-01-10,-587
140933,2021-01-11,-583
140998,2021-01-12,-557
115673,2021-01-13,-539
37396,2021-01-14,-530
7259,2021-01-15,-535
55346,2021-01-16,-510
119892,2021-01-17,-506
55579,2021-01-18,-504
27529,2021-01-19,-482
116389,2021-01-20,-465
115162,2021-01-21,-436
116183,2021-01-22,-440
141005,2021-01-23,-436
107458,2021-01-24,-434
118325,2021-01-25,-434
128878,2021-01-26,-441
154171,2021-01-27,-440
79348,2021-01-28,-418
141048,2021-01-29,-425
116208,2021-01-30,-424
55437,2021-01-31,-424
67311,2021-02-01,-417
7301,2021-02-02,-357
67430,2021-02-03,-339
140257,2021-02-04,-320
90283,2021-02-05,-345
26304,2021-02-06,-285
87405,2021-02-07,-259
148812,2021-02-08,-259
67327,2021-02-09,-210
148875,2021-02-10,-194
117958,2021-02-11,-179
90410,2021-02-12,-165
139794,2021-02-13,-156
157007,2021-02-14,-157
118788,2021-02-15,-158
148930,2021-02-16,-46
118335,2021-02-17,-19
109896,2021-02-18,-12
149249,2021-02-19,-14
154885,2021-02-20,1
116655,2021-02-21,0
91275,2021-02-22,6
119161,2021-02-23,36
89784,2021-02-24,29
128943,2021-02-25,40
86563,2021-02-26,69
116797,2021-02-27,77
79464,2021-02-28,79
79241,2021-03-01,83
81026,2021-03-02,132
131539,2021-03-03,148
156976,2021-03-04,134
89156,2021-03-05,155
114076,2021-03-06,185
135119,2021-03-07,144
43249,2021-03-08,164
81218,2021-03-09,169
118345,2021-03-10,217
148183,2021-03-11,232
37503,2021-03-12,250
8125,2021-03-13,256
91726,2021-03-14,257
159866,2021-03-15,257
31767,2021-03-16,264
55879,2021-03-17,275
159566,2021-03-18,279
91825,2021-03-19,282
81359,2021-03-20,184
141539,2021-03-21,184
93030,2021-03-22,182
31332,2021-03-23,183
81379,2021-03-24,186
81386,2021-03-25,183
93115,2021-03-26,177
135232,2021-03-27,192
55695,2021-03-28,201
107145,2021-03-29,203
89314,2021-03-30,215
81496,2021-03-31,217
89261,2021-04-01,200
91032,2021-04-02,198
141456,2021-04-03,177
90018,2021-04-04,183
25577,2021-04-05,185
135267,2021-04-06,214
89975,2021-04-07,257
117683,2021-04-08,270
65282,2021-04-09,284
141521,2021-04-10,286
7934,2021-04-11,294
149202,2021-04-12,298
91418,2021-04-13,322
84362,2021-04-14,327
56026,2021-04-15,338
37659,2021-04-16,341
134230,2021-04-17,356
84686,2021-04-18,356
117901,2021-04-19,355
8034,2021-04-20,299
80519,2021-04-21,324
31505,2021-04-22,340
31510,2021-04-23,334
147019,2021-04-24,344
87015,2021-04-25,344
8302,2021-04-26,346
60192,2021-04-27,356
118066,2021-04-28,360
91698,2021-04-29,368
91995,2021-04-30,374
31518,2021-05-01,396
113853,2021-05-02,401
141772,2021-05-03,406
118199,2021-05-04,415
141811,2021-05-05,428
141274,2021-05-06,481
56068,2021-05-07,485
67671,2021-05-08,470
142089,2021-05-09,470
70567,2021-05-10,471
118960,2021-05-11,497
8772,2021-05-12,519
140706,2021-05-13,533
70544,2021-05-14,529
25830,2021-05-15,539
70511,2021-05-16,540
53732,2021-05-17,547
141999,2021-05-18,542
147565,2021-05-19,559
119568,2021-05-20,573
135465,2021-05-21,569
25712,2021-05-22,565
67935,2021-05-23,557
67605,2021-05-24,558
118781,2021-05-25,566
142071,2021-05-26,572
77238,2021-05-27,586
31546,2021-05-28,588
67943,2021-05-29,608
90039,2021-05-30,608
131906,2021-05-31,613
92876,2021-06-01,638
8487,2021-06-02,643
88526,2021-06-03,645
56242,2021-06-04,660
106858,2021-06-05,661
38259,2021-06-06,655
118978,2021-06-07,654
31880,2021-06-08,684
52260,2021-06-09,669
142220,2021-06-10,672
92944,2021-06-11,675
8569,2021-06-12,688
31847,2021-06-13,688
119361,2021-06-14,688
131535,2021-06-15,694
67744,2021-06-16,703
119629,2021-06-17,703
92655,2021-06-18,705
3636,2021-06-19,714
135820,2021-06-20,714
119932,2021-06-21,722
157887,2021-06-22,720
115806,2021-06-23,724
162243,2021-06-24,728
110976,2021-06-25,699
119683,2021-06-26,688
160465,2021-06-27,689
119712,2021-06-28,700
81860,2021-06-29,718
110979,2021-06-30,727
57,2021-07-01,727
8669,2021-07-02,730
162003,2021-07-03,729
149506,2021-07-04,729
142713,2021-07-05,729
160504,2021-07-06,731
78805,2021-07-07,737
155522,2021-07-08,737
92848,2021-07-09,737
81949,2021-07-10,737
38579,2021-07-11,737
149420,2021-07-12,737
102622,2021-07-13,735
115916,2021-07-14,732
135779,2021-07-15,731
114579,2021-07-16,726
158987,2021-07-17,719
139333,2021-07-18,720
77484,2021-07-19,720
87910,2021-07-20,705
119776,2021-07-21,707
102592,2021-07-22,708
93059,2021-07-23,324
93062,2021-07-24,312
142386,2021-07-25,312
87005,2021-07-26,312
111058,2021-07-27,305
38521,2021-07-28,304
120045,2021-07-29,304
120039,2021-07-30,304
93093,2021-07-31,300
26266,2021-08-01,299
134028,2021-08-02,301
93100,2021-08-03,107
17616,2021-08-04,116
93110,2021-08-05,119
148561,2021-08-06,127
26200,2021-08-07,134
22537,2021-08-08,135
163122,2021-08-09,135
79754,2021-08-10,135
163010,2021-08-11,133
77494,2021-08-12,142
65328,2021-08-13,149
8857,2021-08-14,143
148698,2021-08-15,143
81959,2021-08-16,143
113573,2021-08-17,149
120154,2021-08-18,148
38776,2021-08-19,152
120165,2021-08-20,167
21569,2021-08-21,173
37791,2021-08-22,173
93166,2021-08-23,173
158914,2021-08-24,174
122747,2021-08-25,177
135954,2021-08-26,178
111117,2021-08-27,177
53734,2021-08-28,185
79735,2021-08-30,187
8903,2021-08-31,189
112022,2021-09-01,192
93210,2021-09-02,198
84895,2021-09-03,198
135922,2021-09-04,208
160543,2021-09-05,208
79728,2021-09-06,209
101418,2021-09-07,208
31870,2021-09-08,203
163042,2021-09-09,203
38666,2021-09-10,205
26092,2021-09-11,205
13876,2021-09-12,206
38606,2021-09-13,207
157448,2021-09-14,208
82031,2021-09-15,212
82032,2021-09-16,212
120496,2021-09-17,214
60614,2021-09-18,220
157634,2021-09-19,221
120656,2021-09-20,221
120399,2021-09-21,222
31812,2021-09-22,224
9021,2021-09-23,226
160559,2021-09-24,226
82059,2021-09-25,226
68231,2021-09-26,226
31818,2021-09-27,226
77555,2021-09-28,226
120324,2021-09-29,228
93276,2021-09-30,228
113200,2021-10-01,232
26115,2021-10-02,235
38685,2021-10-03,237
132850,2021-10-04,237
74004,2021-10-05,261
8968,2021-10-06,261
90272,2021-10-07,263
52307,2021-10-08,264
67977,2021-10-09,279
93502,2021-10-10,279
142534,2021-10-11,280
52358,2021-10-12,325
82087,2021-10-13,324
56357,2021-10-14,327
56399,2021-10-15,338
120613,2021-10-16,337
142922,2021-10-18,338
157951,2021-10-19,363
38836,2021-10-20,364
8991,2021-10-21,369
150173,2021-10-22,373
149717,2021-10-23,370
142648,2021-10-24,371
93465,2021-10-25,371
56655,2021-10-26,391
136014,2021-10-27,390
56565,2021-10-28,400
135331,2021-10-29,422
26220,2021-10-30,431
26221,2021-10-31,431
70797,2021-11-01,431
142639,2021-11-02,448
70693,2021-11-03,457
158220,2021-11-04,457
93411,2021-11-05,458
93412,2021-11-06,460
4968,2021-11-07,460
160786,2021-11-08,460
77572,2021-11-09,463
160734,2021-11-10,464
56550,2021-11-11,476
73824,2021-11-12,482
117816,2021-11-13,481
158345,2021-11-14,481
26394,2021-11-15,481
86929,2021-11-16,484
111129,2021-11-17,484
56510,2021-11-18,484
142764,2021-11-19,484
160629,2021-11-20,483
160630,2021-11-21,483
68154,2021-11-22,484
93498,2021-11-23,496
3701,2021-11-24,493
82115,2021-11-25,496
26234,2021-11-26,496
149733,2021-11-27,496
160621,2021-11-28,496
110393,2021-11-29,495
27105,2021-11-30,494
31954,2021-12-01,494
148845,2021-12-02,488
9181,2021-12-03,488
55905,2021-12-04,479
27708,2021-12-05,479
32069,2021-12-06,479
135007,2021-12-07,479
81569,2021-12-08,477
31920,2021-12-09,479
115288,2021-12-10,475
117657,2021-12-11,470
93732,2021-12-12,471
120190,2021-12-13,472
130737,2021-12-14,469
19152,2021-12-15,468
32113,2021-12-16,468
142755,2021-12-17,468
136369,2021-12-20,468
77513,2021-12-21,468
65386,2021-12-22,468
91044,2021-12-23,469
135504,2021-12-24,469
79001,2021-12-27,469
160155,2021-12-28,469
68119,2021-12-30,469
32674,2022-01-01,469
122394,2022-01-02,469
26289,2022-01-03,470
82070,2022-01-04,478
50645,2022-01-05,488
161262,2022-01-06,495
14696,2022-01-07,484
12915,2022-01-08,491
53973,2022-01-09,492
70941,2022-01-10,493
56732,2022-01-11,560
70864,2022-01-12,618
71410,2022-01-13,634
93635,2022-01-14,648
160121,2022-01-15,692
68183,2022-01-16,709
38822,2022-01-17,710
26333,2022-01-18,748
136182,2022-01-19,794
68165,2022-01-20,956
120895,2022-01-21,944
9990,2022-01-22,959
159732,2022-01-23,960
140957,2022-01-24,961
155330,2022-01-25,1005
60446,2022-01-26,1009
38932,2022-01-27,986
26375,2022-01-28,971
80996,2022-01-29,938
26513,2022-01-30,932
134740,2022-01-31,933
121314,2022-02-01,881
96423,2022-02-02,936
93929,2022-02-03,950
92810,2022-02-04,954
157782,2022-02-05,994
74337,2022-02-06,988
80567,2022-02-07,995
139,2022-02-08,1038
90459,2022-02-09,1063
111233,2022-02-10,1075
39199,2022-02-11,1117
80434,2022-02-12,1134
161200,2022-02-13,1144
32656,2022-02-14,1144
111337,2022-02-15,1123
142242,2022-02-16,1170
39339,2022-02-17,1155
116733,2022-02-18,1150
26775,2022-02-19,1155
60592,2022-02-20,1161
121504,2022-02-21,1168
135361,2022-02-22,1183
150039,2022-02-23,1207
136457,2022-02-24,1229
141225,2022-02-25,1230
121577,2022-02-26,1204
121579,2022-02-27,1205
65451,2022-02-28,1208
32364,2022-03-01,1222
163249,2022-03-02,1243
116674,2022-03-03,1278
10291,2022-03-04,1292
23801,2022-03-05,1319
113133,2022-03-06,1319
158300,2022-03-07,1319
118861,2022-03-08,1354
141490,2022-03-09,1360
61169,2022-03-10,1386
32435,2022-03-11,1407
143153,2022-03-12,1436
40048,2022-03-13,1443
49525,2022-03-14,1444
122153,2022-03-15,1479
52709,2022-03-16,1503
122043,2022-03-17,1534
122695,2022-03-18,1552
120684,2022-03-19,1562
143744,2022-03-20,1547
54057,2022-03-21,1548
122024,2022-03-22,1551
60903,2022-03-23,1593
91123,2022-03-24,1594
26704,2022-03-25,1583
122106,2022-03-26,1583
149963,2022-03-27,1583
120725,2022-03-28,1583
68278,2022-03-29,1584
143165,2022-03-30,1599
94449,2022-03-31,1602
65564,2022-04-01,1607
26762,2022-04-02,1599
94532,2022-04-03,1600
95335,2022-04-04,1602
80662,2022-04-05,1629
68977,2022-04-06,1643
143226,2022-04-07,1659
26784,2022-04-08,1666
163422,2022-04-09,1669
57318,2022-04-10,1670
143411,2022-04-11,1677
81867,2022-04-12,1681
139215,2022-04-13,1694
71258,2022-04-14,1690
10307,2022-04-15,1696
95180,2022-04-16,1699
122480,2022-04-17,1700
94554,2022-04-18,1700
77714,2022-04-19,1701
57341,2022-04-20,1720
41883,2022-04-21,1728
142527,2022-04-22,1740
92368,2022-04-23,1752
61097,2022-04-24,1752
94613,2022-04-25,1754
12910,2022-04-26,1758
90139,2022-04-27,1759
82718,2022-04-28,1760
57265,2022-04-29,1750
132995,2022-04-30,1750
40756,2022-05-01,1750
10505,2022-05-02,1751
142363,2022-05-03,1776
61127,2022-05-04,1783
79901,2022-05-05,1797
10462,2022-05-06,1813
23930,2022-05-07,1826
82740,2022-05-08,1825
78995,2022-05-09,1826
107394,2022-05-10,1829
10477,2022-05-11,1831
92558,2022-05-12,1848
150186,2022-05-13,1842
90333,2022-05-14,1854
57472,2022-05-15,1855
150335,2022-05-16,1857
33194,2022-05-17,1866
33463,2022-05-18,1885
33161,2022-05-19,1888
95043,2022-05-20,1904
52604,2022-05-21,1916
136645,2022-05-22,1917
71350,2022-05-23,1923
95514,2022-05-24,1906
11995,2022-05-25,1901
82810,2022-05-26,1915
91322,2022-05-27,1923
74150,2022-05-28,1925
10653,2022-05-29,1929
41220,2022-05-30,1929
163337,2022-05-31,1932
77798,2022-06-01,1930
122953,2022-06-02,1945
40927,2022-06-03,1945
27063,2022-06-04,1947
10779,2022-06-05,1949
32801,2022-06-06,1942
76122,2022-06-07,1970
40948,2022-06-08,1984
95976,2022-06-09,1990
136358,2022-06-10,2004
27601,2022-06-11,2014
33044,2022-06-12,2014
71373,2022-06-13,2014
11540,2022-06-14,2047
57637,2022-06-15,2061
57570,2022-06-16,2061
32815,2022-06-17,2066
95353,2022-06-18,2070
82885,2022-06-19,2069
33413,2022-06-20,2069
11264,2022-06-21,2112
11237,2022-06-22,2129
91973,2022-06-23,2161
74277,2022-06-24,2169
41078,2022-06-25,2191
3236,2022-06-26,2191
57801,2022-06-27,2191
77837,2022-06-28,2152
11591,2022-06-29,2182
95708,2022-06-30,2191
41699,2022-07-01,2199
143088,2022-07-02,2207
61344,2022-07-03,2207
65886,2022-07-04,2209
123136,2022-07-05,2260
11718,2022-07-06,2264
13328,2022-07-07,2273
157327,2022-07-08,2289
12842,2022-07-09,2263
