,ds,y
153600,2019-03-08,3406
152633,2019-03-09,3412
164073,2019-03-10,3414
6847,2019-03-11,3408
153691,2019-03-12,3421
156950,2019-03-13,3433
156946,2019-03-14,3455
52029,2019-03-15,3458
134023,2019-03-16,3456
129116,2019-03-17,3453
132063,2019-03-18,3452
153964,2019-03-19,3472
70053,2019-03-20,3469
77172,2019-03-21,3481
153822,2019-03-22,3482
164091,2019-03-23,3486
164058,2019-03-24,3487
164081,2019-03-25,3489
86539,2019-03-26,3498
61551,2019-03-27,3498
31008,2019-03-28,3502
156986,2019-03-29,3504
156995,2019-03-30,3506
110455,2019-03-31,3508
132320,2019-04-01,3511
36628,2019-04-02,3532
110166,2019-04-03,3556
153141,2019-04-04,3569
110153,2019-04-05,3411
31000,2019-04-06,3414
109511,2019-04-07,3414
104303,2019-04-08,3412
147854,2019-04-09,3471
128809,2019-04-10,3501
125195,2019-04-11,3462
139401,2019-04-12,3462
147312,2019-04-14,3464
139378,2019-04-15,3464
153885,2019-04-16,3477
66967,2019-04-17,3489
153891,2019-04-18,3483
147769,2019-04-19,3484
13873,2019-04-20,3489
110204,2019-04-21,3490
86846,2019-04-22,3494
87130,2019-04-23,3500
147767,2019-04-24,3511
139362,2019-04-25,3513
139509,2019-04-26,3530
164159,2019-04-28,3533
87299,2019-04-29,3533
113430,2019-04-30,3547
147913,2019-05-01,3551
147609,2019-05-02,3558
159372,2019-05-03,3575
139876,2019-05-04,3582
87027,2019-05-05,3582
103033,2019-05-06,3585
109668,2019-05-07,3625
100022,2019-05-08,3624
109891,2019-05-09,3631
139330,2019-05-10,3644
85644,2019-05-11,3644
114249,2019-05-12,3645
24609,2019-05-13,3646
158938,2019-05-14,3666
70069,2019-05-15,3679
153935,2019-05-16,3682
87628,2019-05-17,3687
108355,2019-05-18,3690
111421,2019-05-19,3691
162460,2019-05-20,3691
112887,2019-05-21,3695
104405,2019-05-22,3697
139471,2019-05-23,3700
162223,2019-05-24,3701
139772,2019-05-25,3703
158941,2019-05-27,3706
139461,2019-05-28,3722
162400,2019-05-29,3726
110280,2019-05-30,3730
147535,2019-05-31,3742
49259,2019-06-01,3755
162091,2019-06-02,3756
88026,2019-06-03,3760
162304,2019-06-04,3789
101431,2019-06-05,3799
157089,2019-06-06,3797
147703,2019-06-07,3830
159350,2019-06-08,3839
53555,2019-06-09,3838
70119,2019-06-10,3845
70156,2019-06-11,3850
154050,2019-06-12,3852
157166,2019-06-13,3865
132315,2019-06-14,3866
154167,2019-06-15,3869
114239,2019-06-16,3869
139492,2019-06-17,3870
154035,2019-06-18,3870
157121,2019-06-19,3876
162556,2019-06-20,3875
87195,2019-06-21,3871
87985,2019-06-22,3874
154164,2019-06-23,3881
156301,2019-06-24,3881
154134,2019-06-25,3893
154011,2019-06-26,3893
146281,2019-06-27,3896
112891,2019-06-28,3896
141717,2019-06-29,3897
139634,2019-06-30,3897
139646,2019-07-01,3898
138101,2019-07-02,3941
137607,2019-07-03,3937
130342,2019-07-04,3909
145085,2019-07-05,3889
12854,2019-07-06,3775
154153,2019-07-07,3775
145106,2019-07-08,3775
147608,2019-07-09,3780
162590,2019-07-10,3801
146553,2019-07-11,3806
133857,2019-07-12,3783
113559,2019-07-14,3787
102726,2019-07-15,3787
154032,2019-07-16,3773
37755,2019-07-17,3770
157157,2019-07-18,3770
146342,2019-07-19,3775
154204,2019-07-20,3775
162360,2019-07-21,3775
139706,2019-07-22,3776
105880,2019-07-23,3780
154128,2019-07-24,3780
36636,2019-07-25,3761
101154,2019-07-26,3763
102086,2019-07-28,3743
147649,2019-07-29,3744
139732,2019-07-30,3760
87449,2019-07-31,3768
147110,2019-08-01,3767
23335,2019-08-02,3767
33531,2019-08-03,3779
139778,2019-08-04,3782
112296,2019-08-05,3782
109682,2019-08-06,3554
70412,2019-08-07,3547
59980,2019-08-08,3537
115344,2019-08-09,3542
147824,2019-08-10,3543
102031,2019-08-11,3544
87527,2019-08-12,3546
157307,2019-08-13,3540
146984,2019-08-14,3552
52068,2019-08-15,3530
146229,2019-08-16,3521
61264,2019-08-17,3419
31020,2019-08-18,3420
23284,2019-08-19,3421
154141,2019-08-20,3438
147230,2019-08-21,3447
113599,2019-08-22,3449
87446,2019-08-23,3455
110466,2019-08-25,3455
36595,2019-08-26,3456
89310,2019-08-27,3487
115304,2019-08-28,3487
36380,2019-08-29,3491
154342,2019-08-30,3497
23529,2019-09-01,3499
128532,2019-09-02,3510
128721,2019-09-03,3543
157237,2019-09-04,3556
154334,2019-09-05,3556
140274,2019-09-06,3562
154240,2019-09-07,3562
162617,2019-09-09,3563
134239,2019-09-10,3588
102032,2019-09-11,3585
148014,2019-09-12,3573
87808,2019-09-13,3572
154323,2019-09-14,3573
147891,2019-09-16,3575
144715,2019-09-17,3584
157446,2019-09-18,3590
154275,2019-09-19,3595
154295,2019-09-20,3600
154299,2019-09-21,3603
154470,2019-09-22,3603
70245,2019-09-23,3604
70218,2019-09-24,3608
70355,2019-09-25,3612
129205,2019-09-26,3614
50267,2019-09-27,3616
144602,2019-09-28,3617
133830,2019-09-29,3618
154443,2019-09-30,3618
158514,2019-10-01,3621
154379,2019-10-02,3644
164192,2019-10-03,3643
151799,2019-10-04,3655
162039,2019-10-05,3641
134259,2019-10-06,3641
153686,2019-10-07,3641
154486,2019-10-08,3643
66985,2019-10-09,3638
134564,2019-10-10,3646
151383,2019-10-11,3630
23432,2019-10-12,3631
154366,2019-10-13,3631
103779,2019-10-14,3632
151622,2019-10-15,3628
100806,2019-10-16,3630
130231,2019-10-17,3626
103404,2019-10-18,3627
7017,2019-10-19,3627
154403,2019-10-20,3628
86899,2019-10-21,3631
106452,2019-10-22,3659
79360,2019-10-23,3655
154384,2019-10-24,3655
153267,2019-10-25,3659
87989,2019-10-26,3660
80274,2019-10-27,3660
23508,2019-10-28,3661
80264,2019-10-29,3709
79324,2019-10-30,3719
110407,2019-10-31,3736
130814,2019-11-01,3746
41490,2019-11-02,3760
31064,2019-11-03,3763
148194,2019-11-04,3765
80207,2019-11-05,3788
159088,2019-11-06,3802
147209,2019-11-07,3803
148101,2019-11-08,3788
139857,2019-11-09,3791
80194,2019-11-10,3792
105713,2019-11-11,3795
125919,2019-11-12,3809
148143,2019-11-13,3788
128905,2019-11-14,3771
139872,2019-11-15,3761
138198,2019-11-16,3770
114256,2019-11-17,3769
67031,2019-11-18,3771
67007,2019-11-19,3805
67029,2019-11-20,3804
31039,2019-11-21,3811
125110,2019-11-22,3820
31046,2019-11-23,3817
162119,2019-11-24,3817
140032,2019-11-25,3818
67025,2019-11-26,3824
157460,2019-11-27,3823
52144,2019-11-28,3826
109841,2019-11-29,3827
157526,2019-11-30,3822
148285,2019-12-02,3823
109723,2019-12-03,3833
138997,2019-12-04,3840
132399,2019-12-05,3833
99452,2019-12-06,3830
89430,2019-12-09,3827
127975,2019-12-10,3827
127551,2019-12-11,3823
129981,2019-12-12,3823
106103,2019-12-13,3798
99450,2019-12-14,3777
154597,2019-12-16,3777
113185,2019-12-17,3780
157536,2019-12-18,3780
115493,2019-12-19,3781
67113,2019-12-24,3781
80304,2019-12-30,3781
154709,2019-12-31,3782
132066,2020-01-01,3781
118049,2020-01-02,3605
115379,2020-01-03,3611
140017,2020-01-04,3621
89798,2020-01-05,3625
31166,2020-01-06,3629
89012,2020-01-07,3820
139984,2020-01-08,3855
22794,2020-01-09,3872
80697,2020-01-10,3875
115967,2020-01-11,3886
139991,2020-01-12,3892
154802,2020-01-13,3898
88994,2020-01-14,4067
80001,2020-01-15,4169
140054,2020-01-16,4524
139973,2020-01-17,4578
25067,2020-01-18,4643
148612,2020-01-19,4649
154908,2020-01-20,4655
134299,2020-01-21,4801
148354,2020-01-22,4826
115523,2020-01-23,4844
131836,2020-01-24,4859
7984,2020-01-25,4859
80331,2020-01-26,4869
131896,2020-01-27,4873
78507,2020-01-28,4916
114698,2020-01-29,4936
109949,2020-01-30,4942
67076,2020-01-31,4953
89268,2020-02-01,4964
67394,2020-02-02,4924
89167,2020-02-03,4939
114375,2020-02-04,5210
138984,2020-02-05,5257
55157,2020-02-06,5293
134699,2020-02-07,5312
88595,2020-02-08,5336
65224,2020-02-09,5349
115043,2020-02-10,5354
88106,2020-02-11,5468
115769,2020-02-12,5509
113958,2020-02-13,5541
114803,2020-02-14,5564
114727,2020-02-15,5592
159486,2020-02-16,5600
114210,2020-02-17,5602
115152,2020-02-18,5647
55203,2020-02-19,5560
4692,2020-02-20,5533
115053,2020-02-21,5561
80802,2020-02-22,5556
24854,2020-02-23,5558
114452,2020-02-24,5564
148672,2020-02-25,5629
67201,2020-02-26,5679
110336,2020-02-27,5683
155119,2020-02-28,5681
110034,2020-02-29,5687
109230,2020-03-01,5685
114345,2020-03-02,5674
110608,2020-03-03,5894
88741,2020-03-04,5984
55226,2020-03-05,6043
88498,2020-03-06,6077
73668,2020-03-07,6107
162721,2020-03-08,6109
88766,2020-03-09,6103
132161,2020-03-10,6105
86214,2020-03-11,6132
109579,2020-03-12,6177
140688,2020-03-13,6138
88620,2020-03-14,6144
4716,2020-03-15,6150
155148,2020-03-16,6150
36924,2020-03-17,6176
147627,2020-03-18,6182
105694,2020-03-19,6185
111299,2020-03-20,6188
80821,2020-03-21,6191
7081,2020-03-22,6192
25023,2020-03-23,6184
88838,2020-03-24,6191
138995,2020-03-25,6188
106358,2020-03-26,6170
105580,2020-03-27,6159
114710,2020-03-28,6157
80668,2020-03-29,6158
105591,2020-03-30,6163
110056,2020-03-31,6159
104314,2020-04-01,6105
104335,2020-04-02,6093
157031,2020-04-03,6096
80391,2020-04-04,6095
162678,2020-04-06,6099
88965,2020-04-07,6100
115802,2020-04-08,6093
130446,2020-04-09,6090
89224,2020-04-10,6084
22092,2020-04-11,6092
13866,2020-04-12,6093
148494,2020-04-13,6093
139590,2020-04-14,6093
139143,2020-04-15,6090
132222,2020-04-16,6082
155132,2020-04-17,6078
21810,2020-04-18,6090
126803,2020-04-19,6089
36850,2020-04-20,6078
25017,2020-04-21,6078
140214,2020-04-22,6073
89038,2020-04-23,6062
132074,2020-04-24,6060
130279,2020-04-25,6054
129914,2020-04-26,6051
130012,2020-04-27,6047
155135,2020-04-28,6042
129147,2020-04-29,6041
115147,2020-04-30,6013
115607,2020-05-01,6017
80793,2020-05-02,6017
115167,2020-05-03,6018
67258,2020-05-04,6018
49179,2020-05-05,6019
131023,2020-05-06,6005
21824,2020-05-09,6004
148757,2020-05-10,6002
85382,2020-05-11,6002
107022,2020-05-12,6000
78574,2020-05-13,6001
115586,2020-05-14,6006
110570,2020-05-15,6031
89308,2020-05-16,6032
119534,2020-05-17,6032
131173,2020-05-18,6031
115256,2020-05-19,6030
115617,2020-05-20,6033
103419,2020-05-21,6050
80801,2020-05-22,6048
80800,2020-05-23,6048
114779,2020-05-24,6048
127592,2020-05-26,6048
36871,2020-05-27,6042
22349,2020-05-28,6041
126463,2020-05-29,6039
130295,2020-05-30,6038
36886,2020-05-31,6034
7095,2020-06-01,6038
130145,2020-06-02,6043
115602,2020-06-03,6045
22425,2020-06-04,6045
131945,2020-06-05,6045
150302,2020-06-06,6046
115540,2020-06-07,6049
130899,2020-06-08,6049
115573,2020-06-09,6050
134135,2020-06-10,6047
127372,2020-06-11,6047
21805,2020-06-12,6046
32895,2020-06-14,6048
163738,2020-06-15,6048
123287,2020-06-16,6049
95749,2020-06-17,6050
60040,2020-06-18,6051
89376,2020-06-19,6051
115626,2020-06-20,6052
8448,2020-06-21,6054
150305,2020-06-22,6054
33274,2020-06-23,6054
140243,2020-06-24,6054
38743,2020-06-25,6044
8483,2020-06-26,6045
89408,2020-06-29,6046
115689,2020-06-30,6049
114751,2020-07-01,6050
148735,2020-07-03,6052
21897,2020-07-04,6052
106680,2020-07-05,6051
99805,2020-07-06,6055
36967,2020-07-07,6057
114869,2020-07-09,6056
22528,2020-07-11,6056
89435,2020-07-13,6056
88971,2020-07-14,6055
21003,2020-07-15,6055
88852,2020-07-16,6054
100045,2020-07-17,6051
99769,2020-07-18,6050
123443,2020-07-19,6051
103221,2020-07-20,6053
80866,2020-07-21,6047
73654,2020-07-23,6047
22417,2020-07-24,6047
22319,2020-07-26,6048
25044,2020-07-28,6048
114642,2020-07-29,6048
38290,2020-07-31,6048
51792,2020-08-01,6048
57928,2020-08-02,6049
162878,2020-08-03,6051
128313,2020-08-04,6051
162708,2020-08-05,6049
22292,2020-08-06,6050
22536,2020-08-07,6054
93054,2020-08-08,6055
115780,2020-08-09,6059
36958,2020-08-10,6062
21899,2020-08-11,6063
99186,2020-08-12,6065
22300,2020-08-13,6064
92342,2020-08-14,6064
12070,2020-08-15,6064
31093,2020-08-17,6065
89952,2020-08-18,6067
79600,2020-08-20,6068
23300,2020-08-21,6070
98265,2020-08-22,6071
157678,2020-08-23,6072
157679,2020-08-24,6072
162886,2020-08-25,6073
61548,2020-08-26,6073
2154,2020-08-27,6074
29738,2020-08-28,6074
21841,2020-08-29,6075
61559,2020-08-30,6075
140809,2020-08-31,6076
116841,2020-09-01,6076
124454,2020-09-02,6091
89557,2020-09-03,6091
114448,2020-09-04,6096
61933,2020-09-06,6097
154465,2020-09-07,6097
79606,2020-09-08,6101
115811,2020-09-09,6101
115791,2020-09-10,6106
140807,2020-09-11,6108
21913,2020-09-12,6114
89627,2020-09-14,6114
89579,2020-09-15,6115
150548,2020-09-16,6120
115792,2020-09-17,6121
162787,2020-09-18,6122
115775,2020-09-19,6129
121466,2020-09-20,6129
89978,2020-09-21,6130
115789,2020-09-22,6130
47431,2020-09-23,6130
73663,2020-09-24,6130
115816,2020-09-25,6131
89777,2020-09-26,6132
159501,2020-09-27,6132
115843,2020-09-28,6133
89974,2020-09-29,6138
127611,2020-09-30,6137
89615,2020-10-01,6136
22525,2020-10-02,6141
115806,2020-10-03,6151
115805,2020-10-04,6155
7358,2020-10-05,6156
115986,2020-10-06,6161
114641,2020-10-07,6163
117092,2020-10-08,6163
115751,2020-10-09,6168
22418,2020-10-10,6169
113439,2020-10-11,6168
110573,2020-10-12,6186
79404,2020-10-13,6186
79382,2020-10-14,6167
88385,2020-10-15,6167
23574,2020-10-16,6164
130486,2020-10-17,6165
7138,2020-10-18,6165
80145,2020-10-19,6165
89672,2020-10-20,6188
153310,2020-10-21,6229
7161,2020-10-22,6241
7189,2020-10-23,6247
67577,2020-10-24,6243
60036,2020-10-25,6243
89666,2020-10-26,6247
7196,2020-10-27,6260
152119,2020-10-28,6286
90398,2020-10-29,6287
116276,2020-10-30,6301
37001,2020-10-31,6317
115962,2020-11-01,6323
79513,2020-11-02,6327
90060,2020-11-03,6361
90031,2020-11-04,6395
90066,2020-11-05,6405
37047,2020-11-06,6416
27865,2020-11-07,6420
155188,2020-11-08,6423
79684,2020-11-09,6423
90019,2020-11-10,6433
155182,2020-11-11,6449
116152,2020-11-12,6462
89948,2020-11-13,6463
33648,2020-11-14,6465
89687,2020-11-15,6467
30979,2020-11-16,6468
60044,2020-11-17,6413
89372,2020-11-18,6416
89645,2020-11-19,6425
134617,2020-11-20,6424
148773,2020-11-21,6426
66996,2020-11-22,6427
55257,2020-11-23,2725
80189,2020-11-24,2730
149032,2020-11-25,2745
37112,2020-11-26,2744
89963,2020-11-27,2750
89255,2020-11-28,2770
126926,2020-11-29,2769
89894,2020-11-30,2761
115981,2020-12-01,2777
134894,2020-12-02,2785
148807,2020-12-03,2773
105741,2020-12-04,2773
90056,2020-12-05,2770
22347,2020-12-06,2773
148553,2020-12-07,2773
125349,2020-12-08,2774
114054,2020-12-09,2770
148439,2020-12-10,2763
114136,2020-12-11,2757
66825,2020-12-13,2752
135558,2020-12-14,2753
37287,2020-12-15,2751
33566,2020-12-16,2752
134888,2020-12-17,2752
3622,2020-12-18,2753
143808,2020-12-26,2755
79916,2020-12-28,2756
149510,2020-12-30,2757
118816,2021-01-01,2757
116514,2021-01-02,2773
79584,2021-01-03,2778
147927,2021-01-04,2788
147788,2021-01-05,2878
148241,2021-01-06,2890
116018,2021-01-07,2887
20723,2021-01-08,2890
68844,2021-01-09,2905
44450,2021-01-10,2911
140933,2021-01-11,2917
140998,2021-01-12,3077
115673,2021-01-13,3116
37396,2021-01-14,3128
7259,2021-01-15,3178
55346,2021-01-16,3206
119892,2021-01-17,3216
55579,2021-01-18,3223
27529,2021-01-19,3258
116389,2021-01-20,3236
115162,2021-01-21,3266
116183,2021-01-22,3276
141005,2021-01-23,3277
107458,2021-01-24,3288
118325,2021-01-25,3289
128878,2021-01-26,3252
154171,2021-01-27,3246
79348,2021-01-28,3254
141048,2021-01-29,3267
116208,2021-01-30,3275
55437,2021-01-31,3287
67311,2021-02-01,3299
7301,2021-02-02,3413
67430,2021-02-03,3475
140257,2021-02-04,3493
90283,2021-02-05,3519
26304,2021-02-06,3600
87405,2021-02-07,3646
148812,2021-02-08,3656
67327,2021-02-09,3755
148875,2021-02-10,3751
117958,2021-02-11,3794
90410,2021-02-12,3823
139794,2021-02-13,3846
157007,2021-02-14,3798
118788,2021-02-15,3803
148930,2021-02-16,4009
118335,2021-02-17,4032
109896,2021-02-18,4075
149249,2021-02-19,4090
154885,2021-02-20,4127
116655,2021-02-21,4123
91275,2021-02-22,4124
119161,2021-02-23,4170
89784,2021-02-24,4148
128943,2021-02-25,4171
86563,2021-02-26,4199
116797,2021-02-27,4204
79464,2021-02-28,4204
79241,2021-03-01,4186
81026,2021-03-02,4519
131539,2021-03-03,4593
156976,2021-03-04,4691
89156,2021-03-05,4769
114076,2021-03-06,4821
135119,2021-03-07,4839
43249,2021-03-08,4880
81218,2021-03-09,5135
118345,2021-03-10,5235
148183,2021-03-11,5336
37503,2021-03-12,5364
8125,2021-03-13,5394
91726,2021-03-14,5402
159866,2021-03-15,5414
31767,2021-03-16,5555
55879,2021-03-17,5613
159566,2021-03-18,5650
91825,2021-03-19,5676
81359,2021-03-20,5753
141539,2021-03-21,5761
93030,2021-03-22,5766
31332,2021-03-23,5778
81379,2021-03-24,5882
81386,2021-03-25,5919
93115,2021-03-26,5943
135232,2021-03-27,5991
55695,2021-03-28,5995
107145,2021-03-29,6001
89314,2021-03-30,6035
81496,2021-03-31,6084
89261,2021-04-01,6132
91032,2021-04-02,6199
141456,2021-04-03,6209
90018,2021-04-04,6226
25577,2021-04-05,6229
135267,2021-04-06,6314
89975,2021-04-07,6374
117683,2021-04-08,6424
65282,2021-04-09,6502
141521,2021-04-10,6545
7934,2021-04-11,6571
149202,2021-04-12,6585
91418,2021-04-13,6659
84362,2021-04-14,6708
56026,2021-04-15,6739
37659,2021-04-16,6807
134230,2021-04-17,6834
84686,2021-04-18,6833
117901,2021-04-19,6839
8034,2021-04-20,6887
80519,2021-04-21,6933
31505,2021-04-22,6971
31510,2021-04-23,7040
147019,2021-04-24,7075
87015,2021-04-25,7082
8302,2021-04-26,7098
60192,2021-04-27,7212
118066,2021-04-28,7227
91698,2021-04-29,7313
91995,2021-04-30,7347
31518,2021-05-01,7371
113853,2021-05-02,7389
141772,2021-05-03,7405
118199,2021-05-04,7583
141811,2021-05-05,7597
141274,2021-05-06,7640
56068,2021-05-07,7664
67671,2021-05-08,7671
142089,2021-05-09,7678
70567,2021-05-10,7682
118960,2021-05-11,7859
8772,2021-05-12,7907
140706,2021-05-13,7962
70544,2021-05-14,8003
25830,2021-05-15,8074
70511,2021-05-16,8088
53732,2021-05-17,8094
141999,2021-05-18,8339
147565,2021-05-19,8391
119568,2021-05-20,8422
135465,2021-05-21,8487
25712,2021-05-22,8532
67935,2021-05-23,8544
67605,2021-05-24,8547
118781,2021-05-25,8699
142071,2021-05-26,8772
77238,2021-05-27,8821
31546,2021-05-28,8905
67943,2021-05-29,8916
90039,2021-05-30,8916
131906,2021-05-31,8927
92876,2021-06-01,8994
8487,2021-06-02,9204
88526,2021-06-03,9262
56242,2021-06-04,9293
106858,2021-06-05,9322
38259,2021-06-06,9325
118978,2021-06-07,9336
31880,2021-06-08,9445
52260,2021-06-09,9499
142220,2021-06-10,9577
92944,2021-06-11,9659
8569,2021-06-12,9727
31847,2021-06-13,9735
119361,2021-06-14,9758
131535,2021-06-15,9821
67744,2021-06-16,9861
119629,2021-06-17,9890
92655,2021-06-18,9941
3636,2021-06-19,9971
135820,2021-06-20,9975
119932,2021-06-21,9981
157887,2021-06-22,10013
115806,2021-06-23,10037
162243,2021-06-24,10067
110976,2021-06-25,10083
119683,2021-06-26,10104
160465,2021-06-27,10107
119712,2021-06-28,10112
81860,2021-06-29,10139
110979,2021-06-30,10144
57,2021-07-01,10208
8669,2021-07-02,10254
162003,2021-07-03,10269
149506,2021-07-04,10269
142713,2021-07-05,10269
160504,2021-07-06,10284
78805,2021-07-07,10277
155522,2021-07-08,10283
92848,2021-07-09,10281
81949,2021-07-10,10281
38579,2021-07-11,10284
149420,2021-07-12,10285
102622,2021-07-13,10296
115916,2021-07-14,10293
135779,2021-07-15,10301
114579,2021-07-16,10304
158987,2021-07-17,10304
139333,2021-07-18,10307
77484,2021-07-19,10305
87910,2021-07-20,10287
119776,2021-07-21,10272
102592,2021-07-22,10283
93059,2021-07-23,10153
93062,2021-07-24,10153
142386,2021-07-25,10158
87005,2021-07-26,10161
111058,2021-07-27,10161
38521,2021-07-28,10164
120045,2021-07-29,10177
120039,2021-07-30,10167
93093,2021-07-31,10177
26266,2021-08-01,10176
134028,2021-08-02,10180
93100,2021-08-03,9448
17616,2021-08-04,9461
93110,2021-08-05,9470
148561,2021-08-06,9481
26200,2021-08-07,9485
22537,2021-08-08,9485
163122,2021-08-09,9485
79754,2021-08-10,9490
163010,2021-08-11,9502
77494,2021-08-12,9517
65328,2021-08-13,9530
8857,2021-08-14,9534
148698,2021-08-15,9534
81959,2021-08-16,9536
113573,2021-08-17,9555
120154,2021-08-18,9570
38776,2021-08-19,9580
120165,2021-08-20,9584
21569,2021-08-21,9607
37791,2021-08-22,9609
93166,2021-08-23,9610
158914,2021-08-24,9627
122747,2021-08-25,9627
135954,2021-08-26,9631
111117,2021-08-27,9637
53734,2021-08-28,9655
79735,2021-08-30,9657
8903,2021-08-31,9668
112022,2021-09-01,9671
93210,2021-09-02,9650
84895,2021-09-03,9667
135922,2021-09-04,9674
160543,2021-09-05,9677
79728,2021-09-06,9688
101418,2021-09-07,9712
31870,2021-09-08,9713
163042,2021-09-09,9732
38666,2021-09-10,9737
26092,2021-09-11,9748
13876,2021-09-12,9749
38606,2021-09-13,9751
157448,2021-09-14,9798
82031,2021-09-15,9802
82032,2021-09-16,9822
120496,2021-09-17,9827
60614,2021-09-18,9815
157634,2021-09-19,9815
120656,2021-09-20,9816
120399,2021-09-21,9882
31812,2021-09-22,9908
9021,2021-09-23,9940
160559,2021-09-24,9964
82059,2021-09-25,9978
68231,2021-09-26,9987
31818,2021-09-27,9989
77555,2021-09-28,10017
120324,2021-09-29,10027
93276,2021-09-30,10039
113200,2021-10-01,10035
26115,2021-10-02,10073
38685,2021-10-03,10075
132850,2021-10-04,10077
74004,2021-10-05,10108
8968,2021-10-06,10117
90272,2021-10-07,10126
52307,2021-10-08,10132
67977,2021-10-09,10143
93502,2021-10-10,10150
142534,2021-10-11,10166
52358,2021-10-12,10235
82087,2021-10-13,10258
56357,2021-10-14,10287
56399,2021-10-15,10325
120613,2021-10-16,10348
142922,2021-10-18,10349
157951,2021-10-19,10397
38836,2021-10-20,10414
8991,2021-10-21,10431
150173,2021-10-22,10453
149717,2021-10-23,10484
142648,2021-10-24,10484
93465,2021-10-25,10492
56655,2021-10-26,10531
136014,2021-10-27,10552
56565,2021-10-28,10580
135331,2021-10-29,10619
26220,2021-10-30,10641
26221,2021-10-31,10641
70797,2021-11-01,10645
142639,2021-11-02,10846
70693,2021-11-03,10972
158220,2021-11-04,11025
93411,2021-11-05,11040
93412,2021-11-06,11066
4968,2021-11-07,11069
160786,2021-11-08,11074
77572,2021-11-09,11133
160734,2021-11-10,11161
56550,2021-11-11,11218
73824,2021-11-12,11243
117816,2021-11-13,11251
158345,2021-11-14,11251
26394,2021-11-15,11253
86929,2021-11-16,11269
111129,2021-11-17,11276
56510,2021-11-18,11281
142764,2021-11-19,11297
160629,2021-11-20,11316
160630,2021-11-21,11318
68154,2021-11-22,11320
93498,2021-11-23,11335
3701,2021-11-24,11343
82115,2021-11-25,11349
26234,2021-11-26,11360
149733,2021-11-27,11359
160621,2021-11-28,11360
110393,2021-11-29,11360
27105,2021-11-30,11365
31954,2021-12-01,11367
148845,2021-12-02,11363
9181,2021-12-03,11368
55905,2021-12-04,11359
27708,2021-12-05,11359
32069,2021-12-06,11360
135007,2021-12-07,11351
81569,2021-12-08,11348
31920,2021-12-09,11341
115288,2021-12-10,11344
117657,2021-12-11,11320
93732,2021-12-12,11321
120190,2021-12-13,11320
130737,2021-12-14,11322
19152,2021-12-15,11323
32113,2021-12-16,11323
142755,2021-12-17,11326
136369,2021-12-20,11328
77513,2021-12-21,11328
65386,2021-12-22,11329
91044,2021-12-23,11342
135504,2021-12-24,11343
79001,2021-12-27,11343
160155,2021-12-28,11349
68119,2021-12-30,11349
32674,2022-01-01,11350
122394,2022-01-02,11373
26289,2022-01-03,11384
82070,2022-01-04,11425
50645,2022-01-05,11455
161262,2022-01-06,11484
14696,2022-01-07,11496
12915,2022-01-08,11511
53973,2022-01-09,11525
70941,2022-01-10,11537
56732,2022-01-11,11846
70864,2022-01-12,11887
71410,2022-01-13,12151
93635,2022-01-14,12188
160121,2022-01-15,12204
68183,2022-01-16,12213
38822,2022-01-17,12219
26333,2022-01-18,12453
136182,2022-01-19,12555
68165,2022-01-20,13135
120895,2022-01-21,13222
9990,2022-01-22,13327
159732,2022-01-23,13348
140957,2022-01-24,13347
155330,2022-01-25,13348
60446,2022-01-26,13378
38932,2022-01-27,13377
26375,2022-01-28,13370
80996,2022-01-29,13322
26513,2022-01-30,13311
134740,2022-01-31,13313
121314,2022-02-01,13273
96423,2022-02-02,13505
93929,2022-02-03,13590
92810,2022-02-04,13590
157782,2022-02-05,13585
74337,2022-02-06,13578
80567,2022-02-07,13593
139,2022-02-08,13717
90459,2022-02-09,13804
111233,2022-02-10,13822
39199,2022-02-11,13844
80434,2022-02-12,13846
161200,2022-02-13,13864
32656,2022-02-14,13853
111337,2022-02-15,13909
142242,2022-02-16,13945
39339,2022-02-17,13982
116733,2022-02-18,14041
26775,2022-02-19,14063
60592,2022-02-20,14055
121504,2022-02-21,14061
135361,2022-02-22,14090
150039,2022-02-23,14054
136457,2022-02-24,14060
141225,2022-02-25,14084
121577,2022-02-26,14115
121579,2022-02-27,14107
65451,2022-02-28,14101
32364,2022-03-01,14181
163249,2022-03-02,14345
116674,2022-03-03,14342
10291,2022-03-04,14361
23801,2022-03-05,14409
113133,2022-03-06,14418
158300,2022-03-07,14423
118861,2022-03-08,14525
141490,2022-03-09,14568
61169,2022-03-10,14605
32435,2022-03-11,14631
143153,2022-03-12,14670
40048,2022-03-13,14683
49525,2022-03-14,14690
122153,2022-03-15,14813
52709,2022-03-16,14857
122043,2022-03-17,14921
122695,2022-03-18,14964
120684,2022-03-19,14969
143744,2022-03-20,14967
54057,2022-03-21,14977
122024,2022-03-22,15010
60903,2022-03-23,15073
91123,2022-03-24,15084
26704,2022-03-25,15098
122106,2022-03-26,15117
149963,2022-03-27,15113
120725,2022-03-28,15116
68278,2022-03-29,15193
143165,2022-03-30,15185
94449,2022-03-31,15225
65564,2022-04-01,15245
26762,2022-04-02,15298
94532,2022-04-03,15306
95335,2022-04-04,15323
80662,2022-04-05,15449
68977,2022-04-06,15520
143226,2022-04-07,15545
26784,2022-04-08,15546
163422,2022-04-09,15599
57318,2022-04-10,15610
143411,2022-04-11,15612
81867,2022-04-12,15747
139215,2022-04-13,15790
71258,2022-04-14,15845
10307,2022-04-15,15858
95180,2022-04-16,15873
